반납일자,반납확정일자,등록자ID,등록자명,승인상태,G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,운용부서,물품상태,사유
2023-05-23,2023-05-26,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111840805,2018-07-10,11673000,경영대학,폐품,사용연한경과
2022-08-06,2022-08-09,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111840806,2018-07-10,11673000,경영대학,중고품,사업종료
2025-06-08,2025-06-11,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111840807,2018-07-10,11673000,경영대학,폐품,사용연한경과
2022-03-03,2022-03-06,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111840813,2018-07-10,11673000,경영대학,정비필요품,고장/파손
2024-01-09,,badbergjr,박대리,반려,5610170323456787,사무용 책상 (1400mm),M111840814,2018-07-10,11673000,경영대학,폐품,사용연한경과
2019-09-02,2019-09-05,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111840815,2018-07-10,11673000,경영대학,폐품,사용연한경과
2020-11-25,,badbergjr,박대리,대기,5610170323456787,사무용 책상 (1400mm),M111840816,2018-07-10,11673000,경영대학,폐품,사용연한경과
2022-11-21,2022-11-24,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111840817,2018-07-10,11673000,경영대학,폐품,사용연한경과
2020-09-27,2020-09-30,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111840818,2018-07-10,11673000,경영대학,폐품,사용연한경과
2020-01-01,2020-01-04,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111840820,2018-07-10,11673000,경영대학,중고품,사업종료
2023-11-20,2023-11-23,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111840821,2018-07-10,11673000,경영대학,폐품,사용연한경과
2021-09-22,2021-09-25,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111840822,2018-07-10,11673000,경영대학,중고품,사업종료
2025-11-25,2025-11-28,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111840823,2018-07-10,11673000,경영대학,중고품,잉여물품
2020-12-05,2020-12-08,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111840825,2018-07-10,11673000,경영대학,정비필요품,고장/파손
2021-08-16,2021-08-19,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111840826,2018-07-10,11673000,경영대학,정비필요품,고장/파손
2022-06-13,2022-06-16,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111840827,2018-07-10,11673000,경영대학,중고품,불용결정
2025-04-12,,badbergjr,박대리,대기,5610170323456787,사무용 책상 (1400mm),M111840829,2018-07-10,11673000,경영대학,중고품,사업종료
2024-05-24,2024-05-27,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111840830,2018-07-10,11673000,경영대학,중고품,사업종료
2020-03-15,2020-03-18,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111840831,2018-07-10,11673000,경영대학,폐품,사용연한경과
2021-10-05,2021-10-08,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111840833,2018-07-10,11673000,경영대학,폐품,사용연한경과
2021-06-11,2021-06-14,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111840837,2018-04-03,2755000,AI연구원,중고품,사업종료
2019-12-28,2019-12-31,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111840838,2018-04-03,2755000,AI연구원,중고품,불용결정
2025-02-20,,badbergjr,박대리,대기,5611210223456788,매쉬 의자 (Standard),M111840839,2018-04-03,2755000,AI연구원,폐품,사용연한경과
2023-10-02,2023-10-05,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111840841,2018-04-03,2755000,AI연구원,중고품,사업종료
2024-03-11,2024-03-14,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111840843,2018-04-03,2755000,AI연구원,폐품,사용연한경과
2024-03-19,2024-03-22,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111840845,2018-04-03,2755000,AI연구원,중고품,불용결정
2024-10-22,2024-10-25,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111840846,2018-04-03,2755000,AI연구원,중고품,잉여물품
2021-08-29,2021-09-01,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111540849,2015-04-30,7314000,중앙도서관,정비필요품,고장/파손
2020-03-13,2020-03-16,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111540853,2015-04-30,7314000,중앙도서관,폐품,사용연한경과
2023-05-17,2023-05-20,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111540855,2015-04-30,7314000,중앙도서관,중고품,불용결정
2025-12-27,2025-12-30,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111540856,2015-04-30,7314000,중앙도서관,정비필요품,고장/파손
2025-11-13,2025-11-16,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111540859,2015-04-30,7314000,중앙도서관,폐품,사용연한경과
2025-06-17,2025-06-20,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111540861,2015-04-30,7314000,중앙도서관,정비필요품,고장/파손
2019-02-12,2019-02-15,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111540862,2015-04-30,7314000,중앙도서관,중고품,불용결정
2021-12-25,2021-12-28,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111540863,2015-04-30,7314000,중앙도서관,중고품,잉여물품
2018-06-22,2018-06-25,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111540864,2015-04-30,7314000,중앙도서관,폐품,사용연한경과
2020-05-16,2020-05-19,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111540865,2015-04-30,7314000,중앙도서관,중고품,불용결정
2022-10-16,2022-10-19,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111540866,2015-04-30,7314000,중앙도서관,중고품,사업종료
2020-02-20,2020-02-23,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111540868,2015-04-30,7314000,중앙도서관,정비필요품,고장/파손
2025-12-10,2025-12-13,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111540870,2015-04-30,7314000,중앙도서관,중고품,잉여물품
2024-03-10,2024-03-13,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111540871,2015-04-30,7314000,중앙도서관,중고품,불용결정
2020-12-14,2020-12-17,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111540873,2015-04-30,7314000,중앙도서관,중고품,사업종료
2024-06-21,2024-06-24,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111540875,2015-04-30,7314000,중앙도서관,중고품,불용결정
2016-08-22,2016-08-25,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111540876,2015-04-30,7314000,중앙도서관,폐품,사용연한경과
2025-02-27,2025-03-02,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111540877,2015-04-30,7314000,중앙도서관,중고품,불용결정
2022-03-30,2022-04-02,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111540881,2015-04-30,7314000,중앙도서관,중고품,불용결정
2025-01-19,2025-01-22,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111540883,2015-04-30,7314000,중앙도서관,중고품,사업종료
2017-10-31,2017-11-03,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111540884,2015-04-30,7314000,중앙도서관,중고품,잉여물품
2018-06-19,2018-06-22,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111640892,2016-06-18,4582000,총무팀,폐품,사용연한경과
2019-11-30,2019-12-03,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111640893,2016-06-18,4582000,총무팀,정비필요품,고장/파손
2021-09-27,2021-09-30,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111640895,2016-06-18,4582000,총무팀,폐품,사용연한경과
2021-03-16,2021-03-19,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111640896,2016-06-18,4582000,총무팀,정비필요품,고장/파손
2023-08-27,2023-08-30,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111640898,2016-06-18,4582000,총무팀,정비필요품,고장/파손
2022-09-24,2022-09-27,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111640900,2016-06-18,4582000,총무팀,중고품,잉여물품
2019-02-18,2019-02-21,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111640901,2016-06-18,4582000,총무팀,중고품,불용결정
2026-01-20,2026-01-23,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111640905,2016-06-18,4582000,총무팀,중고품,잉여물품
2023-04-23,2023-04-26,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111640908,2016-06-18,4582000,총무팀,폐품,사용연한경과
2025-07-10,2025-07-13,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111640913,2016-06-18,4582000,총무팀,폐품,사용연한경과
2018-09-08,2018-09-11,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111640914,2016-06-18,4582000,총무팀,정비필요품,고장/파손
2022-11-24,2022-11-27,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M111640915,2016-06-18,4582000,총무팀,중고품,사업종료
2023-11-25,2023-11-28,badbergjr,박대리,확정,4321190223456784,27인치 모니터,M111540916,2015-12-21,756000,소프트웨어융합대학,폐품,사용연한경과
2018-11-20,2018-11-23,badbergjr,박대리,확정,4321150723456783,행정용 데스크탑 (Standard),M111540918,2015-08-25,3721000,공과대학,폐품,사용연한경과
2016-10-26,2016-10-29,badbergjr,박대리,확정,4321150723456783,행정용 데스크탑 (Standard),M111540920,2015-08-25,3721000,공과대학,폐품,사용연한경과
2020-10-14,2020-10-17,badbergjr,박대리,확정,4410160123456790,복합기 (컬러 레이저),M111940930,2019-05-02,21622000,총무팀,중고품,불용결정
2020-07-01,2020-07-04,badbergjr,박대리,확정,4410160123456790,복합기 (컬러 레이저),M111940931,2019-05-02,21622000,총무팀,중고품,잉여물품
2025-10-31,2025-11-03,badbergjr,박대리,확정,4410160123456790,복합기 (컬러 레이저),M111940932,2019-05-02,21622000,총무팀,중고품,잉여물품
2024-06-18,2024-06-21,badbergjr,박대리,확정,4410160123456790,복합기 (컬러 레이저),M111940935,2019-05-02,21622000,총무팀,중고품,불용결정
2021-01-04,2021-01-07,badbergjr,박대리,확정,4321150323456781,업무용 노트북 (Galaxy Book),M111540947,2015-12-18,2976000,시설팀,중고품,사업종료
2020-04-28,2020-05-01,badbergjr,박대리,확정,4321150323456781,업무용 노트북 (Galaxy Book),M111540948,2015-12-18,2976000,시설팀,중고품,잉여물품
2024-12-13,2024-12-16,badbergjr,박대리,확정,4511160123456786,강의실 빔프로젝터,M111840949,2018-05-26,9720000,인문대학,정비필요품,고장/파손
2024-06-18,2024-06-21,badbergjr,박대리,확정,4511160123456786,강의실 빔프로젝터,M111840951,2018-05-26,9720000,인문대학,폐품,사용연한경과
2020-09-10,2020-09-13,badbergjr,박대리,확정,4511160123456786,강의실 빔프로젝터,M111840952,2018-05-26,9720000,인문대학,정비필요품,고장/파손
2024-06-05,2024-06-08,badbergjr,박대리,확정,4511160123456786,강의실 빔프로젝터,M111840953,2018-05-26,9720000,인문대학,폐품,사용연한경과
2023-05-08,2023-05-11,badbergjr,박대리,확정,4511160123456786,강의실 빔프로젝터,M111840954,2018-05-26,9720000,인문대학,폐품,사용연한경과
2025-08-12,2025-08-15,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111940955,2019-12-15,7601000,시설팀,폐품,사용연한경과
2025-07-09,2025-07-12,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111940958,2019-12-15,7601000,시설팀,정비필요품,고장/파손
2024-11-01,2024-11-04,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111940959,2019-12-15,7601000,시설팀,폐품,사용연한경과
2023-11-16,2023-11-19,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111940962,2019-12-15,7601000,시설팀,중고품,사업종료
2023-05-08,2023-05-11,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111940963,2019-12-15,7601000,시설팀,중고품,잉여물품
2021-11-29,2021-12-02,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111940964,2019-12-15,7601000,시설팀,중고품,사업종료
2024-08-07,2024-08-10,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111940966,2019-12-15,7601000,시설팀,정비필요품,고장/파손
2021-08-23,2021-08-26,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111940967,2019-12-15,7601000,시설팀,중고품,사업종료
2021-01-27,2021-01-30,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111940968,2019-12-15,7601000,시설팀,중고품,불용결정
2024-01-19,2024-01-22,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111940971,2019-12-15,7601000,시설팀,정비필요품,고장/파손
2021-01-30,2021-02-02,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111940973,2019-12-15,7601000,시설팀,중고품,사업종료
2020-12-25,2020-12-28,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111940976,2019-12-15,7601000,시설팀,폐품,사용연한경과
2023-10-13,2023-10-16,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111940978,2019-12-15,7601000,시설팀,폐품,사용연한경과
2023-03-18,2023-03-21,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111940980,2019-12-15,7601000,시설팀,중고품,잉여물품
2021-12-29,2022-01-01,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111940981,2019-12-15,7601000,시설팀,폐품,사용연한경과
2025-03-17,2025-03-20,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111940982,2019-12-15,7601000,시설팀,중고품,불용결정
2021-10-24,,badbergjr,박대리,대기,5610151923456789,강의실 2인용 책상,M111940983,2019-12-15,7601000,시설팀,폐품,사용연한경과
2022-07-13,2022-07-16,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111940984,2019-12-15,7601000,시설팀,정비필요품,고장/파손
2022-12-19,2022-12-22,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111940985,2019-12-15,7601000,시설팀,중고품,불용결정
2023-11-03,2023-11-06,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111940993,2019-12-15,7601000,시설팀,중고품,불용결정
2022-03-07,2022-03-10,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111940995,2019-12-15,7601000,시설팀,폐품,사용연한경과
2024-05-25,,badbergjr,박대리,대기,5610151923456789,강의실 2인용 책상,M111940996,2019-12-15,7601000,시설팀,폐품,사용연한경과
2021-04-22,2021-04-25,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111940998,2019-12-15,7601000,시설팀,정비필요품,고장/파손
2024-05-22,2024-05-25,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111940999,2019-12-15,7601000,시설팀,정비필요품,고장/파손
2024-06-14,2024-06-17,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111941000,2019-12-15,7601000,시설팀,폐품,사용연한경과
2022-11-13,2022-11-16,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111941002,2019-12-15,7601000,시설팀,중고품,불용결정
2022-07-05,2022-07-08,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111941003,2019-12-15,7601000,시설팀,중고품,불용결정
2024-06-24,2024-06-27,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111741006,2017-02-16,4295000,총무팀,폐품,사용연한경과
2023-07-29,2023-08-01,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111741010,2017-02-16,4295000,총무팀,폐품,사용연한경과
