처분일자,정리구분,등록자ID,등록자명,승인상태,G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,처분방식,물품상태,사유
2024-07-24,매각,hyl0610,황팀장,확정,5610151923456789,강의실 2인용 책상,M112143865,2021-05-02,4945000,매각,중고품,활용가능성 없음
2025-07-29,폐기,hyl0610,황팀장,확정,5610151923456789,강의실 2인용 책상,M112143869,2021-05-02,4945000,폐기,폐품,사용연한경과
2025-03-05,매각,hyl0610,황팀장,확정,5610151923456789,강의실 2인용 책상,M112143870,2021-05-02,4945000,매각,중고품,불용결정
2025-04-23,폐기,hyl0610,황팀장,확정,5610151923456789,강의실 2인용 책상,M112143872,2021-05-02,4945000,폐기,폐품,사용연한경과
2023-12-06,매각,hyl0610,황팀장,확정,4511160123456786,강의실 빔프로젝터,M111843883,2018-01-11,8552000,매각,중고품,사업종료
2019-08-12,매각,hyl0610,황팀장,확정,4511160123456786,강의실 빔프로젝터,M111843884,2018-01-11,8552000,매각,중고품,불용결정
2022-07-12,폐기,hyl0610,황팀장,확정,4511160123456786,강의실 빔프로젝터,M111843886,2018-01-11,8552000,폐기,폐품,사용연한경과
2024-01-08,폐기,hyl0610,황팀장,확정,4321190223456784,27인치 모니터,M112043889,2020-08-17,2605000,폐기,정비필요품,고장/파손
2025-05-31,매각,hyl0610,황팀장,확정,4321150723456783,행정용 데스크탑 (Standard),M111943899,2019-05-02,11708000,매각,중고품,불용결정
2023-08-29,매각,hyl0610,황팀장,확정,4321150723456783,행정용 데스크탑 (Standard),M111943902,2019-05-02,11708000,매각,중고품,활용가능성 없음
2024-05-09,폐기,hyl0610,황팀장,확정,4321150723456783,행정용 데스크탑 (Standard),M111943905,2019-05-02,11708000,폐기,정비필요품,고장/파손
2025-06-09,매각,hyl0610,황팀장,확정,4322261023456785,AI 연구용 GPU 서버,M112143908,2021-12-29,134787000,매각,중고품,불용결정
2025-11-03,폐기,hyl0610,황팀장,확정,4322261023456785,AI 연구용 GPU 서버,M112143912,2021-12-29,134787000,폐기,폐품,사용연한경과
2024-09-14,매각,hyl0610,황팀장,확정,4322261023456785,AI 연구용 GPU 서버,M112143914,2021-12-29,134787000,매각,중고품,불용결정
2021-05-12,폐기,hyl0610,황팀장,확정,4321150723456783,행정용 데스크탑 (Standard),M111843918,2018-10-19,12550000,폐기,폐품,사용연한경과
2025-08-22,매각,hyl0610,황팀장,확정,4321150723456783,행정용 데스크탑 (Standard),M111843921,2018-10-19,12550000,매각,중고품,불용결정
2022-10-01,폐기,hyl0610,황팀장,확정,4321150723456783,행정용 데스크탑 (Standard),M111843922,2018-10-19,12550000,폐기,폐품,사용연한경과
2022-01-25,매각,hyl0610,황팀장,확정,4321150723456783,행정용 데스크탑 (Standard),M111843923,2018-10-19,12550000,매각,중고품,불용결정
2022-10-21,매각,hyl0610,황팀장,확정,4321150723456783,행정용 데스크탑 (Standard),M111843925,2018-10-19,12550000,매각,중고품,불용결정
2025-10-19,매각,hyl0610,황팀장,확정,4321150723456783,행정용 데스크탑 (Standard),M111843926,2018-10-19,12550000,매각,중고품,불용결정
2023-03-26,폐기,hyl0610,황팀장,확정,5610151923456789,강의실 2인용 책상,M112143975,2021-01-28,3651000,폐기,정비필요품,고장/파손
2024-11-30,폐기,hyl0610,황팀장,확정,5610151923456789,강의실 2인용 책상,M112143976,2021-01-28,3651000,폐기,폐품,사용연한경과
2025-09-06,폐기,hyl0610,황팀장,확정,5610151923456789,강의실 2인용 책상,M112143977,2021-01-28,3651000,폐기,폐품,사용연한경과
2025-08-05,매각,hyl0610,황팀장,확정,5610151923456789,강의실 2인용 책상,M112143981,2021-01-28,3651000,매각,중고품,사업종료
2023-05-27,폐기,hyl0610,황팀장,확정,5610151923456789,강의실 2인용 책상,M112143995,2021-01-28,3651000,폐기,폐품,사용연한경과
2023-05-10,매각,hyl0610,황팀장,확정,5611210223456788,매쉬 의자 (Standard),M112143999,2021-06-12,2136000,매각,중고품,활용가능성 없음
2023-01-11,폐기,hyl0610,황팀장,확정,5611210223456788,매쉬 의자 (Standard),M112144006,2021-06-12,2136000,폐기,폐품,사용연한경과
2020-06-01,매각,hyl0610,황팀장,확정,5611210223456788,매쉬 의자 (Standard),M111844024,2018-07-17,7078000,매각,중고품,활용가능성 없음
2024-01-01,폐기,hyl0610,황팀장,확정,5611210223456788,매쉬 의자 (Standard),M111844025,2018-07-17,7078000,폐기,폐품,사용연한경과
2021-08-14,폐기,hyl0610,황팀장,확정,5611210223456788,매쉬 의자 (Standard),M111844027,2018-07-17,7078000,폐기,폐품,사용연한경과
2025-03-19,매각,hyl0610,황팀장,확정,5611210223456788,매쉬 의자 (Standard),M111844031,2018-07-17,7078000,매각,중고품,불용결정
2020-07-27,폐기,hyl0610,황팀장,확정,5611210223456788,매쉬 의자 (Standard),M111844036,2018-07-17,7078000,폐기,폐품,사용연한경과
2023-06-05,폐기,hyl0610,황팀장,확정,5611210223456788,매쉬 의자 (Standard),M111844037,2018-07-17,7078000,폐기,폐품,사용연한경과
2025-10-30,매각,hyl0610,황팀장,확정,5611210223456788,매쉬 의자 (Standard),M111844038,2018-07-17,7078000,매각,중고품,불용결정
2020-09-16,매각,hyl0610,황팀장,확정,5611210223456788,매쉬 의자 (Standard),M111844040,2018-07-17,7078000,매각,중고품,불용결정
2023-02-27,폐기,hyl0610,황팀장,확정,5611210223456788,매쉬 의자 (Standard),M111844042,2018-07-17,7078000,폐기,폐품,사용연한경과
2024-09-27,폐기,hyl0610,황팀장,확정,5611210223456788,매쉬 의자 (Standard),M111844047,2018-07-17,7078000,폐기,폐품,사용연한경과
2025-10-20,폐기,hyl0610,황팀장,확정,5611210223456788,매쉬 의자 (Standard),M111844048,2018-07-17,7078000,폐기,정비필요품,고장/파손
2024-09-03,매각,hyl0610,황팀장,확정,5611210223456788,매쉬 의자 (Standard),M111844050,2018-07-17,7078000,매각,중고품,불용결정
2024-07-21,매각,hyl0610,황팀장,확정,5611210223456788,매쉬 의자 (Standard),M111844051,2018-07-17,7078000,매각,중고품,사업종료
2024-04-06,폐기,hyl0610,황팀장,확정,5611210223456788,매쉬 의자 (Standard),M111844052,2018-07-17,7078000,폐기,폐품,사용연한경과
2022-12-15,폐기,hyl0610,황팀장,확정,4511160123456786,강의실 빔프로젝터,M112144095,2021-04-05,5606000,폐기,폐품,사용연한경과
2024-05-07,폐기,hyl0610,황팀장,확정,5610170323456787,사무용 책상 (1400mm),M112044098,2020-09-22,6548000,폐기,폐품,사용연한경과
2023-10-08,폐기,hyl0610,황팀장,확정,5610170323456787,사무용 책상 (1400mm),M112044099,2020-09-22,6548000,폐기,폐품,사용연한경과
2025-03-03,매각,hyl0610,황팀장,확정,5610170323456787,사무용 책상 (1400mm),M112044101,2020-09-22,6548000,매각,중고품,불용결정
2024-01-28,폐기,hyl0610,황팀장,확정,5610170323456787,사무용 책상 (1400mm),M112044107,2020-09-22,6548000,폐기,폐품,사용연한경과
2023-01-10,폐기,hyl0610,황팀장,확정,5610170323456787,사무용 책상 (1400mm),M112044111,2020-09-22,6548000,폐기,폐품,사용연한경과
2024-03-08,매각,hyl0610,황팀장,확정,5610170323456787,사무용 책상 (1400mm),M112044112,2020-09-22,6548000,매각,중고품,불용결정
2025-11-16,매각,hyl0610,황팀장,확정,5610170323456787,사무용 책상 (1400mm),M112044116,2020-09-22,6548000,매각,중고품,사업종료
2025-04-05,폐기,hyl0610,황팀장,확정,5610170323456787,사무용 책상 (1400mm),M112044119,2020-09-22,6548000,폐기,폐품,사용연한경과
2024-03-25,매각,hyl0610,황팀장,확정,4321150323456782,고성능 데스크탑 (Workstation),M112044121,2020-07-17,19990000,매각,중고품,불용결정
2024-08-17,폐기,hyl0610,황팀장,확정,4321150323456782,고성능 데스크탑 (Workstation),M112044122,2020-07-17,19990000,폐기,정비필요품,고장/파손
2022-06-10,매각,hyl0610,황팀장,확정,4321150323456782,고성능 데스크탑 (Workstation),M112044124,2020-07-17,19990000,매각,중고품,사업종료
2023-12-29,폐기,hyl0610,황팀장,확정,4321150323456782,고성능 데스크탑 (Workstation),M112044127,2020-07-17,19990000,폐기,폐품,사용연한경과
2024-07-11,매각,hyl0610,황팀장,확정,4321150323456782,고성능 데스크탑 (Workstation),M112044129,2020-07-17,19990000,매각,중고품,불용결정
2023-07-07,매각,hyl0610,황팀장,확정,4322261023456785,AI 연구용 GPU 서버,M112244132,2022-02-26,129225000,매각,중고품,불용결정
2025-03-05,폐기,hyl0610,황팀장,확정,4322261023456785,AI 연구용 GPU 서버,M112244134,2022-02-26,129225000,폐기,폐품,사용연한경과
2025-08-30,폐기,hyl0610,황팀장,확정,4322261023456785,AI 연구용 GPU 서버,M112244136,2022-02-26,129225000,폐기,폐품,사용연한경과
2017-10-15,폐기,hyl0610,황팀장,확정,4321150323456782,고성능 데스크탑 (Workstation),M111544140,2015-02-02,18717000,폐기,폐품,사용연한경과
2017-06-09,폐기,hyl0610,황팀장,확정,4321150323456782,고성능 데스크탑 (Workstation),M111544141,2015-02-02,18717000,폐기,폐품,사용연한경과
2021-05-21,폐기,hyl0610,황팀장,확정,4321150323456782,고성능 데스크탑 (Workstation),M111544143,2015-02-02,18717000,폐기,정비필요품,고장/파손
2021-07-14,매각,hyl0610,황팀장,확정,4321150323456782,고성능 데스크탑 (Workstation),M111544145,2015-02-02,18717000,매각,중고품,불용결정
2023-11-03,매각,hyl0610,황팀장,확정,5610151923456789,강의실 2인용 책상,M112144161,2021-10-01,6458000,매각,중고품,활용가능성 없음
2024-09-24,폐기,hyl0610,황팀장,확정,5610151923456789,강의실 2인용 책상,M112144162,2021-10-01,6458000,폐기,정비필요품,고장/파손
2025-03-15,폐기,hyl0610,황팀장,확정,5610151923456789,강의실 2인용 책상,M112144167,2021-10-01,6458000,폐기,폐품,사용연한경과
2024-02-06,폐기,hyl0610,황팀장,확정,5610151923456789,강의실 2인용 책상,M112144171,2021-10-01,6458000,폐기,정비필요품,고장/파손
2023-09-03,폐기,hyl0610,황팀장,확정,5610151923456789,강의실 2인용 책상,M112144175,2021-10-01,6458000,폐기,폐품,사용연한경과
2024-09-16,매각,hyl0610,황팀장,확정,5610151923456789,강의실 2인용 책상,M112144188,2021-10-01,6458000,매각,중고품,활용가능성 없음
2024-04-02,폐기,hyl0610,황팀장,확정,5610151923456789,강의실 2인용 책상,M112144193,2021-10-01,6458000,폐기,폐품,사용연한경과
2023-10-11,폐기,hyl0610,황팀장,확정,4321150323456781,업무용 노트북 (Galaxy Book),M112244196,2022-05-11,6752000,폐기,폐품,사용연한경과
2025-12-05,매각,hyl0610,황팀장,확정,4321150323456781,업무용 노트북 (Galaxy Book),M112244198,2022-05-11,6752000,매각,중고품,불용결정
2024-03-16,매각,hyl0610,황팀장,확정,4321150323456781,업무용 노트북 (Galaxy Book),M112244199,2022-05-11,6752000,매각,중고품,불용결정
2026-01-17,매각,hyl0610,황팀장,확정,5610170323456787,사무용 책상 (1400mm),M111944210,2019-12-27,7071000,매각,중고품,불용결정
2021-08-15,폐기,hyl0610,황팀장,확정,5610170323456787,사무용 책상 (1400mm),M111944211,2019-12-27,7071000,폐기,폐품,사용연한경과
2025-07-09,폐기,hyl0610,황팀장,확정,5610170323456787,사무용 책상 (1400mm),M111944214,2019-12-27,7071000,폐기,정비필요품,고장/파손
2025-01-16,매각,hyl0610,황팀장,확정,5610170323456787,사무용 책상 (1400mm),M111944217,2019-12-27,7071000,매각,중고품,불용결정
2024-09-08,폐기,hyl0610,황팀장,확정,5610170323456787,사무용 책상 (1400mm),M111944225,2019-12-27,7071000,폐기,폐품,사용연한경과
2023-06-25,매각,hyl0610,황팀장,확정,5610151923456789,강의실 2인용 책상,M112144232,2021-04-15,4623000,매각,중고품,사업종료
2024-03-18,폐기,hyl0610,황팀장,확정,5610151923456789,강의실 2인용 책상,M112144240,2021-04-15,4623000,폐기,정비필요품,고장/파손
2023-11-10,매각,hyl0610,황팀장,확정,5611210223456788,매쉬 의자 (Standard),M112044274,2020-06-03,4891000,매각,중고품,불용결정
2022-02-10,폐기,hyl0610,황팀장,확정,5611210223456788,매쉬 의자 (Standard),M112044275,2020-06-03,4891000,폐기,정비필요품,고장/파손
2023-05-21,매각,hyl0610,황팀장,확정,5611210223456788,매쉬 의자 (Standard),M112044278,2020-06-03,4891000,매각,중고품,활용가능성 없음
2024-03-29,폐기,hyl0610,황팀장,확정,5611210223456788,매쉬 의자 (Standard),M112044283,2020-06-03,4891000,폐기,정비필요품,고장/파손
2025-06-16,폐기,hyl0610,황팀장,확정,5611210223456788,매쉬 의자 (Standard),M112044286,2020-06-03,4891000,폐기,정비필요품,고장/파손
2024-03-06,폐기,hyl0610,황팀장,확정,5611210223456788,매쉬 의자 (Standard),M112044287,2020-06-03,4891000,폐기,폐품,사용연한경과
2020-06-02,폐기,hyl0610,황팀장,확정,4321150723456783,행정용 데스크탑 (Standard),M111844342,2018-10-13,9008000,폐기,폐품,사용연한경과
2025-04-12,폐기,hyl0610,황팀장,확정,4321150723456783,행정용 데스크탑 (Standard),M111844343,2018-10-13,9008000,폐기,폐품,사용연한경과
2021-06-24,매각,hyl0610,황팀장,확정,4321150723456783,행정용 데스크탑 (Standard),M111844344,2018-10-13,9008000,매각,중고품,활용가능성 없음
2021-10-02,폐기,hyl0610,황팀장,확정,4321150723456783,행정용 데스크탑 (Standard),M111844346,2018-10-13,9008000,폐기,정비필요품,고장/파손
2020-09-05,폐기,hyl0610,황팀장,확정,4321150723456783,행정용 데스크탑 (Standard),M111844349,2018-10-13,9008000,폐기,폐품,사용연한경과
2025-05-09,폐기,hyl0610,황팀장,확정,5610151923456789,강의실 2인용 책상,M112044353,2020-08-24,3925000,폐기,폐품,사용연한경과
2024-10-24,폐기,hyl0610,황팀장,확정,5610151923456789,강의실 2인용 책상,M112044355,2020-08-24,3925000,폐기,폐품,사용연한경과
2025-12-06,폐기,hyl0610,황팀장,확정,5610151923456789,강의실 2인용 책상,M112044356,2020-08-24,3925000,폐기,폐품,사용연한경과
2023-04-01,매각,hyl0610,황팀장,확정,5610151923456789,강의실 2인용 책상,M112044357,2020-08-24,3925000,매각,중고품,사업종료
2025-01-09,매각,hyl0610,황팀장,확정,5610151923456789,강의실 2인용 책상,M112044358,2020-08-24,3925000,매각,중고품,사업종료
2023-02-20,폐기,hyl0610,황팀장,확정,5610151923456789,강의실 2인용 책상,M112044363,2020-08-24,3925000,폐기,폐품,사용연한경과
2022-08-29,폐기,hyl0610,황팀장,확정,5610151923456789,강의실 2인용 책상,M112044370,2020-08-24,3925000,폐기,폐품,사용연한경과
2024-04-14,폐기,hyl0610,황팀장,확정,5610151923456789,강의실 2인용 책상,M112044372,2020-08-24,3925000,폐기,폐품,사용연한경과
2023-02-16,폐기,hyl0610,황팀장,확정,5610151923456789,강의실 2인용 책상,M112044374,2020-08-24,3925000,폐기,폐품,사용연한경과
2024-01-07,매각,hyl0610,황팀장,확정,4511160123456786,강의실 빔프로젝터,M112244384,2022-05-23,15504000,매각,중고품,활용가능성 없음
2025-08-21,폐기,hyl0610,황팀장,확정,4321190223456784,27인치 모니터,M112044385,2020-03-22,1776000,폐기,폐품,사용연한경과
2021-09-25,폐기,hyl0610,황팀장,확정,4321190223456784,27인치 모니터,M112044386,2020-03-22,1776000,폐기,폐품,사용연한경과
2021-12-27,매각,hyl0610,황팀장,확정,4321190223456784,27인치 모니터,M112044387,2020-03-22,1776000,매각,중고품,불용결정
2023-11-14,폐기,hyl0610,황팀장,확정,4321190223456784,27인치 모니터,M112044388,2020-03-22,1776000,폐기,정비필요품,고장/파손
2025-11-05,폐기,hyl0610,황팀장,확정,4321150723456783,행정용 데스크탑 (Standard),M112244392,2022-09-24,10714000,폐기,폐품,사용연한경과
2025-09-13,매각,hyl0610,황팀장,확정,4321150723456783,행정용 데스크탑 (Standard),M112244393,2022-09-24,10714000,매각,중고품,활용가능성 없음
2019-12-02,매각,hyl0610,황팀장,확정,5611210223456788,매쉬 의자 (Standard),M111844400,2018-06-05,5292000,매각,중고품,사업종료
2025-11-23,폐기,hyl0610,황팀장,확정,5611210223456788,매쉬 의자 (Standard),M111844402,2018-06-05,5292000,폐기,폐품,사용연한경과
2026-01-06,매각,hyl0610,황팀장,확정,5611210223456788,매쉬 의자 (Standard),M111844405,2018-06-05,5292000,매각,중고품,사업종료
2024-05-23,폐기,hyl0610,황팀장,확정,5611210223456788,매쉬 의자 (Standard),M111844406,2018-06-05,5292000,폐기,폐품,사용연한경과
2020-07-14,폐기,hyl0610,황팀장,확정,5611210223456788,매쉬 의자 (Standard),M111844414,2018-06-05,5292000,폐기,폐품,사용연한경과
2022-12-20,폐기,hyl0610,황팀장,확정,5611210223456788,매쉬 의자 (Standard),M111844415,2018-06-05,5292000,폐기,정비필요품,고장/파손
2021-10-17,폐기,hyl0610,황팀장,확정,5611210223456788,매쉬 의자 (Standard),M111844416,2018-06-05,5292000,폐기,폐품,사용연한경과
