불용일자,불용확정일자,등록자ID,등록자명,승인상태,G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,정리일자,운용부서,물품상태,사유
2025-02-27,,hyl0610,황팀장,대기,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201534825,2015-10-01,8559000,2015-11-03,,폐품,내구연한 경과
2021-08-24,2021-08-31,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201534826,2015-10-01,8559000,2015-11-03,,중고품,구형화
2024-09-05,,hyl0610,황팀장,대기,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201634839,2016-02-27,3698000,2016-04-17,,정비필요품,수리비용과다
2022-04-17,,hyl0610,황팀장,대기,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201634844,2016-08-03,924000,2016-09-15,,중고품,활용부서부재
2020-03-25,2020-04-01,hyl0610,황팀장,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201634845,2016-08-03,924000,2016-09-15,,중고품,구형화
2022-08-13,2022-08-20,hyl0610,황팀장,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201634846,2016-08-03,924000,2016-09-15,,중고품,구형화
2025-11-03,,hyl0610,황팀장,대기,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201634850,2016-08-03,924000,2016-09-15,,폐품,내구연한 경과
2021-12-12,2021-12-19,hyl0610,황팀장,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201634851,2016-08-03,924000,2016-09-15,,폐품,내구연한 경과
2021-03-13,2021-03-20,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201834852,2018-01-04,2163000,2018-01-06,,정비필요품,수리비용과다
2023-12-03,2023-12-10,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201834853,2018-01-04,2163000,2018-01-06,,정비필요품,수리비용과다
2023-02-28,2023-03-07,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201834854,2018-01-04,2163000,2018-01-06,,폐품,내구연한 경과
2020-05-26,2020-06-02,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201534855,2015-08-11,12058000,2015-09-13,,폐품,내구연한 경과
2025-07-27,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201534856,2015-08-11,12058000,2015-09-13,,중고품,구형화
2018-05-12,2018-05-19,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201534858,2015-08-11,12058000,2015-09-13,,폐품,내구연한 경과
2018-03-20,2018-03-27,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201534863,2015-08-11,12058000,2015-09-13,,폐품,내구연한 경과
2026-02-26,2026-03-05,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201534865,2015-08-11,12058000,2015-09-13,,폐품,내구연한 경과
2019-05-24,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201534867,2015-08-11,12058000,2015-09-13,,정비필요품,수리비용과다
2019-11-09,2019-11-16,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201534870,2015-08-11,12058000,2015-09-13,,중고품,구형화
2022-06-23,2022-06-30,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201534871,2015-08-11,12058000,2015-09-13,,정비필요품,수리비용과다
2021-10-04,2021-10-11,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201534872,2015-08-11,12058000,2015-09-13,,폐품,내구연한 경과
2020-05-30,2020-06-06,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201534873,2015-08-11,12058000,2015-09-13,,폐품,내구연한 경과
2019-08-12,2019-08-19,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201534874,2015-08-11,12058000,2015-09-13,,정비필요품,수리비용과다
2020-01-26,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201534876,2015-08-11,12058000,2015-09-13,,중고품,구형화
2020-06-07,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201534877,2015-08-11,12058000,2015-09-13,,정비필요품,수리비용과다
2022-12-16,,hyl0610,황팀장,반려,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201534878,2015-08-11,12058000,2015-09-13,,폐품,내구연한 경과
2026-03-22,2026-03-29,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201534879,2015-08-11,12058000,2015-09-13,,폐품,내구연한 경과
2019-08-30,2019-09-06,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201534880,2015-08-11,12058000,2015-09-13,,폐품,내구연한 경과
2024-12-10,2024-12-17,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201534881,2015-08-11,12058000,2015-09-13,,중고품,구형화
2019-10-24,2019-10-31,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201534883,2015-08-11,12058000,2015-09-13,,정비필요품,수리비용과다
2020-12-13,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201534885,2015-08-11,12058000,2015-09-13,,폐품,내구연한 경과
2023-10-23,2023-10-30,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201634889,2016-08-29,295000,2016-10-23,,정비필요품,수리비용과다
2023-08-24,2023-08-31,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201634891,2016-08-29,295000,2016-10-23,,정비필요품,수리비용과다
2024-05-28,2024-06-04,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201634893,2016-08-29,295000,2016-10-23,,폐품,내구연한 경과
2019-03-17,,hyl0610,황팀장,대기,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201634894,2016-08-29,295000,2016-10-23,,폐품,내구연한 경과
2025-11-18,2025-11-25,hyl0610,황팀장,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M202134897,2021-09-21,2997000,2021-10-22,,폐품,내구연한 경과
2025-06-29,2025-07-06,hyl0610,황팀장,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M202134900,2021-09-21,2997000,2021-10-22,,폐품,내구연한 경과
2024-11-09,2024-11-16,hyl0610,황팀장,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M202134905,2021-10-10,5239000,2021-10-13,,중고품,구형화
2020-12-13,2020-12-20,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201934909,2019-06-03,2509000,2019-07-08,,중고품,활용부서부재
2022-10-01,,hyl0610,황팀장,대기,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201934911,2019-06-03,2509000,2019-07-08,,폐품,내구연한 경과
2025-03-07,2025-03-14,hyl0610,황팀장,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201934915,2019-09-12,2681000,2019-09-14,,폐품,내구연한 경과
2023-10-20,2023-10-27,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202034919,2020-08-31,5320000,2020-09-07,,폐품,내구연한 경과
2026-03-21,2026-03-28,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202234924,2022-01-02,17249000,2022-02-09,,정비필요품,수리비용과다
2024-05-11,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202234930,2022-01-02,17249000,2022-02-09,,중고품,구형화
2026-04-23,2026-04-30,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202234932,2022-01-02,17249000,2022-02-09,,중고품,구형화
2025-10-10,2025-10-17,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202234933,2022-01-02,17249000,2022-02-09,,중고품,구형화
2025-01-14,2025-01-21,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202234938,2022-01-02,17249000,2022-02-09,,폐품,내구연한 경과
2024-06-21,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202234943,2022-01-02,17249000,2022-02-09,,폐품,내구연한 경과
2025-05-04,2025-05-11,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202234944,2022-01-02,17249000,2022-02-09,,정비필요품,수리비용과다
2025-05-04,2025-05-11,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202234946,2022-01-02,17249000,2022-02-09,,중고품,구형화
2025-12-27,2026-01-03,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202234948,2022-01-02,17249000,2022-02-09,,폐품,내구연한 경과
2025-01-17,2025-01-24,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202234952,2022-01-02,17249000,2022-02-09,,폐품,내구연한 경과
2026-03-31,2026-04-07,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202234954,2022-01-02,17249000,2022-02-09,,폐품,내구연한 경과
2023-06-29,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202234956,2022-01-02,17249000,2022-02-09,,폐품,내구연한 경과
2024-04-22,2024-04-29,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202234958,2022-01-02,17249000,2022-02-09,,폐품,내구연한 경과
2026-03-25,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202234960,2022-01-02,17249000,2022-02-09,,중고품,구형화
2025-11-02,2025-11-09,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202234965,2022-01-02,17249000,2022-02-09,,정비필요품,수리비용과다
2024-09-25,2024-10-02,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202234967,2022-01-02,17249000,2022-02-09,,폐품,내구연한 경과
2026-03-22,2026-03-29,hyl0610,황팀장,확정,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201534979,2015-10-12,1845000,2015-10-15,,신품,활용부서 부재
2021-07-25,2021-08-01,hyl0610,황팀장,확정,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201534981,2015-10-12,1845000,2015-10-15,,폐품,내구연한 경과
2025-04-08,,hyl0610,황팀장,대기,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201534983,2015-10-12,1845000,2015-10-15,,폐품,내구연한 경과
2024-11-20,2024-11-27,hyl0610,황팀장,확정,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201534985,2015-10-12,1845000,2015-10-15,,정비필요품,수리비용과다
2021-10-30,2021-11-06,hyl0610,황팀장,확정,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201534987,2015-10-12,1845000,2015-10-15,,정비필요품,수리비용과다
2024-10-20,,hyl0610,황팀장,대기,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201534988,2015-10-12,1845000,2015-10-15,,중고품,구형화
2019-07-08,2019-07-15,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201634995,2016-07-26,344000,2016-07-29,,중고품,활용부서부재
2024-02-10,2024-02-17,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201634998,2016-07-26,344000,2016-07-29,,폐품,내구연한 경과
2018-07-16,2018-07-23,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201634999,2016-07-26,344000,2016-07-29,,폐품,내구연한 경과
2018-11-09,2018-11-16,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201635000,2016-07-26,344000,2016-07-29,,중고품,구형화
2018-04-12,2018-04-19,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201635001,2016-07-26,344000,2016-07-29,,중고품,구형화
2017-11-28,2017-12-05,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201635002,2016-07-26,344000,2016-07-29,,정비필요품,수리비용과다
2022-10-26,2022-11-02,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201635003,2016-07-26,344000,2016-07-29,,폐품,내구연한 경과
2026-03-08,2026-03-15,hyl0610,황팀장,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201835013,2018-11-13,6419000,2018-11-20,,중고품,구형화
2021-08-15,,hyl0610,황팀장,반려,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201835016,2018-11-13,6419000,2018-11-20,,중고품,구형화
2020-11-25,,hyl0610,황팀장,대기,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201835017,2018-11-13,6419000,2018-11-20,,폐품,내구연한 경과
2021-07-03,2021-07-10,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201535021,2015-12-18,7109000,2016-01-22,,중고품,활용부서부재
2024-03-31,2024-04-07,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201535024,2015-12-18,7109000,2016-01-22,,정비필요품,수리비용과다
2018-01-22,2018-01-29,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201535028,2015-12-18,7109000,2016-01-22,,폐품,내구연한 경과
2022-04-10,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201535029,2015-12-18,7109000,2016-01-22,,정비필요품,수리비용과다
2022-05-14,2022-05-21,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201535031,2015-12-18,7109000,2016-01-22,,폐품,내구연한 경과
2024-03-19,2024-03-26,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201535032,2015-12-18,7109000,2016-01-22,,폐품,내구연한 경과
2023-08-19,2023-08-26,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201535034,2015-12-18,7109000,2016-01-22,,중고품,활용부서부재
2019-05-22,2019-05-29,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201535040,2015-12-18,7109000,2016-01-22,,폐품,내구연한 경과
2019-03-25,2019-04-01,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201535042,2015-12-18,7109000,2016-01-22,,폐품,내구연한 경과
2018-07-11,2018-07-18,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201535043,2015-12-18,7109000,2016-01-22,,폐품,내구연한 경과
2024-07-04,2024-07-11,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201535044,2015-12-18,7109000,2016-01-22,,정비필요품,수리비용과다
2019-04-17,2019-04-24,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201535046,2015-12-18,7109000,2016-01-22,,중고품,활용부서부재
2026-02-20,2026-02-27,hyl0610,황팀장,확정,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201835056,2018-06-17,3414000,2018-07-19,,폐품,내구연한 경과
2026-05-10,,hyl0610,황팀장,대기,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201835059,2018-06-17,3414000,2018-07-19,,폐품,내구연한 경과
2020-12-12,2020-12-19,hyl0610,황팀장,확정,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201835060,2018-06-17,3414000,2018-07-19,,폐품,내구연한 경과
2021-08-06,2021-08-13,hyl0610,황팀장,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201835075,2018-05-30,2419000,2018-06-02,,중고품,구형화
2020-01-11,2020-01-18,hyl0610,황팀장,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201835076,2018-05-30,2419000,2018-06-02,,폐품,내구연한 경과
2021-09-23,,hyl0610,황팀장,대기,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202035088,2020-05-13,13751000,2020-05-19,,정비필요품,수리비용과다
2025-09-04,2025-09-11,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202035089,2020-05-13,13751000,2020-05-19,,중고품,활용부서부재
2025-04-22,2025-04-29,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202035090,2020-05-13,13751000,2020-05-19,,정비필요품,수리비용과다
2023-02-06,,hyl0610,황팀장,대기,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202035091,2020-05-13,13751000,2020-05-19,,폐품,내구연한 경과
2022-09-09,,hyl0610,황팀장,대기,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202035092,2020-05-13,13751000,2020-05-19,,중고품,활용부서부재
2025-04-06,2025-04-13,hyl0610,황팀장,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M202235095,2022-10-11,3488000,2022-12-02,,중고품,구형화
2026-04-25,2026-05-02,hyl0610,황팀장,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M202235096,2022-10-11,3488000,2022-12-02,,폐품,내구연한 경과
2022-11-18,,hyl0610,황팀장,대기,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202135101,2021-01-31,4861000,2021-03-05,,폐품,내구연한 경과
