G2B_목록번호,G2B_목록명,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,수량,승인상태,취득정리구분,운용부서코드,비고
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2016-02-23,2107000,2016-03-29,시설팀(ERICA),취득,8,3,확정,자체구입,A351,Sit neque nesciunt.
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2017-07-08,31267000,2017-07-13,공학대학RC행정팀(ERICA),취득,7,10,확정,자체구입,C352,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2025-05-14,2610000,,소프트웨어융합대학RC행정팀(ERICA),취득,10,3,대기,자체구입,C354,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2021-07-23,2563000,2021-07-30,시설팀(ERICA),취득,5,7,확정,자체구입,A351,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2025-01-30,4747000,,학생지원팀(ERICA),취득,10,6,대기,자체구입,A320,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2015-02-18,422000,,경상대학RC행정팀(ERICA),취득,4,10,반려,자체구입,C364,예산 초과로 인한 반려
4322260926066170,"라우터, Netgear, (US)PR60X",2019-12-22,5204000,2019-12-24,경상대학RC행정팀(ERICA),취득,6,9,확정,자체구입,C364,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2025-10-15,3503000,2025-10-16,학생지원팀(ERICA),취득,10,15,확정,자체구입,A320,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2016-04-15,27710000,2016-04-17,시설팀(ERICA),취득,7,10,확정,자체구입,A351,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2021-01-08,2898000,2021-01-13,소프트웨어융합대학RC행정팀(ERICA),취득,10,12,확정,기증,C354,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-10-09,548000,2018-11-13,소프트웨어융합대학RC행정팀(ERICA),취득,5,2,확정,자체구입,C354,
4322260926066170,"라우터, Netgear, (US)PR60X",2023-03-04,4656000,2023-03-09,경상대학RC행정팀(ERICA),취득,6,8,확정,자체구입,C364,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2023-07-13,1058000,2023-07-18,경상대학RC행정팀(ERICA),취득,5,4,확정,자체구입,C364,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2025-04-28,1323000,,공학대학RC행정팀(ERICA),취득,5,5,대기,자체구입,C352,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-02-11,484000,2020-03-12,경상대학RC행정팀(ERICA),취득,5,2,확정,자체제작,C364,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2022-06-11,18909000,2022-06-14,학생지원팀(ERICA),취득,7,6,확정,자체구입,A320,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2025-07-06,21864000,2025-08-31,소프트웨어융합대학RC행정팀(ERICA),취득,7,7,확정,자체구입,C354,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2020-01-26,6082000,2020-01-27,소프트웨어융합대학RC행정팀(ERICA),취득,10,7,확정,자체구입,C354,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2020-10-30,251000,2020-11-03,경상대학RC행정팀(ERICA),취득,5,3,확정,자체구입,C364,
4322260926066170,"라우터, Netgear, (US)PR60X",2024-05-20,4358000,2024-06-20,글로벌문화통상대학RC행정팀(ERICA),취득,6,8,확정,자체구입,C360,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2021-10-02,169000,2021-10-09,공학대학RC행정팀(ERICA),취득,5,2,확정,자체구입,C352,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2020-01-11,636000,2020-01-18,시설팀(ERICA),취득,8,1,확정,자체구입,A351,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2023-10-04,12304000,2023-10-07,글로벌문화통상대학RC행정팀(ERICA),취득,5,10,확정,자체구입,C360,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2015-05-16,3174000,2015-06-24,경상대학RC행정팀(ERICA),취득,6,4,확정,자체구입,C364,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2020-09-27,4252000,2020-10-04,글로벌문화통상대학RC행정팀(ERICA),취득,10,20,확정,자체구입,C360,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2021-09-25,252000,2021-10-01,공학대학RC행정팀(ERICA),취득,4,7,확정,자체구입,C352,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2018-08-13,6914000,2018-09-20,소프트웨어융합대학RC행정팀(ERICA),취득,6,9,확정,자체구입,C354,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2015-12-23,2075000,2015-12-29,시설팀(ERICA),취득,5,8,확정,자체구입,A351,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-07-24,1665000,2018-09-09,소프트웨어융합대학RC행정팀(ERICA),취득,5,7,확정,자체구입,C354,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2025-03-29,2691000,,공학대학RC행정팀(ERICA),취득,5,7,대기,자체구입,C352,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2021-06-13,5249000,2021-07-25,글로벌문화통상대학RC행정팀(ERICA),취득,10,27,확정,기증,C360,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2017-07-25,880000,2017-07-31,글로벌문화통상대학RC행정팀(ERICA),취득,5,10,확정,자체구입,C360,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2026-01-19,210000,,공학대학RC행정팀(ERICA),취득,4,5,대기,자체구입,C352,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2019-06-01,1366000,2019-06-06,소프트웨어융합대학RC행정팀(ERICA),취득,10,7,확정,자체구입,C354,
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",2025-04-09,6735000,,학생지원팀(ERICA),취득,10,18,대기,자체구입,A320,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2024-11-21,1043000,2024-11-25,시설팀(ERICA),취득,5,3,확정,자체구입,A351,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2021-10-02,746000,2021-10-07,공학대학RC행정팀(ERICA),취득,10,1,확정,자체구입,C352,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-05-04,2379000,,글로벌문화통상대학RC행정팀(ERICA),취득,8,4,반려,자체구입,C360,예산 초과로 인한 반려
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2022-02-20,13763000,2022-04-12,공학대학RC행정팀(ERICA),취득,6,7,확정,자체구입,C352,
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",2025-01-27,10835000,,공학대학RC행정팀(ERICA),취득,10,31,대기,자체구입,C352,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2025-03-27,4510000,,학생지원팀(ERICA),취득,8,7,대기,자체구입,A320,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2025-11-01,6943000,2025-11-03,학생지원팀(ERICA),취득,6,10,확정,자체구입,A320,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2017-04-26,87000,2017-05-01,학생지원팀(ERICA),취득,4,2,확정,자체구입,A320,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2021-03-22,5714000,2021-05-04,시설팀(ERICA),취득,7,2,확정,자체구입,A351,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2025-09-24,440000,2025-09-28,학생지원팀(ERICA),취득,5,5,확정,자체구입,A320,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-07-03,725000,2019-07-08,경상대학RC행정팀(ERICA),취득,5,3,확정,자체구입,C364,
4322260926066170,"라우터, Netgear, (US)PR60X",2025-10-07,2276000,2025-11-28,시설팀(ERICA),취득,6,4,확정,자체구입,A351,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2025-03-05,20234000,2025-03-06,시설팀(ERICA),취득,7,7,확정,자체구입,A351,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2017-11-15,413000,2018-01-06,시설팀(ERICA),취득,5,7,확정,자체구입,A351,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2020-02-11,5454000,2020-03-16,시설팀(ERICA),취득,10,33,확정,자체구입,A351,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2015-03-08,487000,2015-03-13,학생지원팀(ERICA),취득,5,2,확정,자체구입,A320,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2018-01-24,618000,2018-01-25,글로벌문화통상대학RC행정팀(ERICA),취득,5,7,확정,자체구입,C360,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2019-09-05,2635000,2019-09-08,시설팀(ERICA),취득,10,15,확정,자체구입,A351,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2019-06-19,17668000,2019-06-25,공학대학RC행정팀(ERICA),취득,6,9,확정,자체구입,C352,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2022-08-19,162000,2022-09-22,글로벌문화통상대학RC행정팀(ERICA),취득,5,3,확정,자체구입,C360,
4322260926066170,"라우터, Netgear, (US)PR60X",2017-10-14,4164000,2017-11-23,시설팀(ERICA),취득,6,7,확정,자체구입,A351,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2018-06-28,219000,2018-08-15,학생지원팀(ERICA),취득,10,1,확정,자체구입,A320,
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",2020-05-27,4394000,2020-05-30,소프트웨어융합대학RC행정팀(ERICA),취득,10,12,확정,자체구입,C354,
4322260926066170,"라우터, Netgear, (US)PR60X",2017-07-22,4163000,2017-07-27,공학대학RC행정팀(ERICA),취득,6,8,확정,자체구입,C352,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2023-08-29,1921000,2023-09-02,소프트웨어융합대학RC행정팀(ERICA),취득,5,8,확정,자체구입,C354,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2026-01-03,2449000,,학생지원팀(ERICA),취득,5,10,대기,자체구입,A320,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2015-01-16,1445000,2015-01-18,시설팀(ERICA),취득,5,6,확정,자체구입,A351,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2015-09-02,1428000,2015-09-07,글로벌문화통상대학RC행정팀(ERICA),취득,10,6,확정,자체구입,C360,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2024-03-01,4750000,2024-04-04,공학대학RC행정팀(ERICA),취득,10,6,확정,자체제작,C352,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2025-07-01,856000,2025-08-25,소프트웨어융합대학RC행정팀(ERICA),취득,5,10,확정,자체구입,C354,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2015-08-06,485000,2015-08-13,소프트웨어융합대학RC행정팀(ERICA),취득,5,2,확정,자체구입,C354,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2025-06-11,28812000,,경상대학RC행정팀(ERICA),취득,7,10,대기,자체구입,C364,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2025-06-24,1207000,2025-07-26,경상대학RC행정팀(ERICA),취득,5,1,확정,자체구입,C364,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2025-08-24,149000,2025-10-04,시설팀(ERICA),취득,4,4,확정,자체제작,A351,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2016-08-19,5161000,2016-10-10,공학대학RC행정팀(ERICA),취득,6,7,확정,자체구입,C352,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2023-01-19,5204000,2023-01-21,시설팀(ERICA),취득,10,6,확정,자체구입,A351,
4322260926066170,"라우터, Netgear, (US)PR60X",2022-03-08,2699000,2022-04-20,소프트웨어융합대학RC행정팀(ERICA),취득,6,5,확정,자체구입,C354,
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",2018-09-10,4472000,2018-10-19,학생지원팀(ERICA),취득,10,14,확정,자체구입,A320,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2025-01-29,7759000,2025-02-01,학생지원팀(ERICA),취득,10,37,확정,자체구입,A320,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2016-04-10,771000,2016-04-11,글로벌문화통상대학RC행정팀(ERICA),취득,5,3,확정,자체구입,C360,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2021-05-20,5096000,2021-07-14,글로벌문화통상대학RC행정팀(ERICA),취득,10,7,확정,기증,C360,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2025-09-27,5479000,2025-10-01,경상대학RC행정팀(ERICA),취득,10,30,확정,자체구입,C364,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-08-13,822000,2017-09-18,학생지원팀(ERICA),취득,6,1,확정,자체구입,A320,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2020-01-13,646000,2020-02-18,학생지원팀(ERICA),취득,5,7,확정,자체구입,A320,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2025-07-06,2619000,2025-07-09,학생지원팀(ERICA),취득,5,2,확정,자체구입,A320,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-06-01,247000,2018-07-22,경상대학RC행정팀(ERICA),취득,5,1,확정,자체구입,C364,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2017-12-08,1136000,2018-01-12,학생지원팀(ERICA),취득,5,1,확정,자체구입,A320,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2021-08-14,1420000,2021-10-06,글로벌문화통상대학RC행정팀(ERICA),취득,10,7,확정,자체구입,C360,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2024-06-21,4235000,2024-06-24,소프트웨어융합대학RC행정팀(ERICA),취득,8,6,확정,자체구입,C354,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2021-11-28,8496000,2022-01-23,경상대학RC행정팀(ERICA),취득,10,45,확정,자체구입,C364,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2024-07-24,236000,2024-09-18,시설팀(ERICA),취득,5,1,확정,자체구입,A351,
4322260926066170,"라우터, Netgear, (US)PR60X",2015-12-20,601000,2016-02-07,시설팀(ERICA),취득,6,1,확정,자체구입,A351,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2018-09-25,4309000,2018-11-18,소프트웨어융합대학RC행정팀(ERICA),취득,10,5,확정,자체구입,C354,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2019-08-13,3942000,2019-09-28,시설팀(ERICA),취득,10,21,확정,자체구입,A351,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2020-01-09,4020000,2020-03-04,공학대학RC행정팀(ERICA),취득,10,5,확정,자체구입,C352,Nesciunt rem mollitia reiciendis dolores.
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2017-12-07,3309000,2018-02-02,글로벌문화통상대학RC행정팀(ERICA),취득,10,15,확정,자체구입,C360,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2025-09-28,6150000,2025-10-30,시설팀(ERICA),취득,8,9,확정,자체구입,A351,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2021-05-03,9178000,2021-06-20,경상대학RC행정팀(ERICA),취득,7,3,확정,기증,C364,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2017-01-16,358000,2017-02-16,글로벌문화통상대학RC행정팀(ERICA),취득,4,9,확정,자체구입,C360,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2024-05-19,12185000,2024-07-14,글로벌문화통상대학RC행정팀(ERICA),취득,5,10,확정,자체구입,C360,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2020-09-17,11687000,2020-11-15,학생지원팀(ERICA),취득,5,9,확정,자체구입,A320,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2024-07-27,2337000,2024-09-22,소프트웨어융합대학RC행정팀(ERICA),취득,5,7,확정,자체구입,C354,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2017-05-19,1667000,2017-05-22,공학대학RC행정팀(ERICA),취득,6,1,확정,자체구입,C352,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2023-05-13,2954000,2023-07-08,소프트웨어융합대학RC행정팀(ERICA),취득,10,14,확정,기증,C354,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2025-04-08,29240000,,공학대학RC행정팀(ERICA),취득,7,10,대기,자체구입,C352,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2017-09-21,15300000,2017-09-25,시설팀(ERICA),취득,6,8,확정,자체구입,A351,
