물품고유번호,G2B목록명,물품분류명,운용부서코드,운용부서명,캠퍼스,취득일자,불용일자,처분방식,물품상태,불용사유,내용연수,취득금액,운용연차,잔여내용연수,부서가혹도,누적사용부하,고장임박도,가격민감도,장비중요도,리드타임등급,취득월,구매배치ID,구매배치수량,대량구매여부,동일배치자산수,동일배치운용연차평균,월평균사용시간,주당사용일수,공용장비여부,수업사용여부,사용강도지수,누적점검수리횟수,누적수리횟수,최근1년수리횟수,최근2년수리횟수,마지막수리후경과개월,누적수리비용,취득금액대비수리비율,최대장애심각도,교체권고횟수,취득학기구분,취득학기구분_Code,신학기준비월여부,예산집행월여부,방학기간여부,부서예산등급,부서예산등급_Code,부서교체성향,부서관리성향,G2B목록명_Code,물품분류명_Code,운용부서코드_Code,캠퍼스_Code,실제수명,학습데이터여부,데이터세트구분,서비스계수,실제잔여수명,예측잔여수명,(월별)고장예상수량,안전재고,(월별)필요수량,AI예측고장일,안전버퍼,권장발주일,예측실행일자
M202100106,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2021-09-24,2024-05-13,폐기,폐품,노후화,5,2408000,3.04,1.96,1.3,3.95,0.37,0.8,0.56,0,9,B2021003552,18,1,18,3.5,137,6,1,0,1.35,3,2,2,2,0.2,227000,0.094,2,0,2학기,3,1,0,0,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,3.04,Y,Valid,,0.0,,0,0,0,,0.0,,2026-02-10
M202100107,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2021-09-24,2024-12-09,폐기,폐품,내용연수경과,5,2408000,3.66,1.34,1.3,4.76,0.54,0.8,0.56,0,9,B2021003552,18,1,18,3.5,199,5,1,1,1.35,3,1,1,2,3.4,47000,0.02,0,0,2학기,3,1,0,0,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,3.66,Y,Test,,0.0,,0,0,0,,0.0,,2026-02-10
M202100108,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2021-09-24,2024-08-25,폐기,폐품,고장/파손,5,2408000,3.16,1.84,1.3,4.11,0.4,0.8,0.56,0,9,B2021003552,18,1,18,3.5,173,4,0,0,1.35,1,0,0,0,28.8,0,0.0,0,0,2학기,3,1,0,0,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,3.16,Y,Valid,,0.0,,0,0,0,,0.0,,2026-02-10
M202100109,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2021-09-24,,,,,5,2408000,4.38,0.62,1.3,5.69,0.77,0.8,0.56,0,9,B2021003552,18,1,18,3.5,173,5,1,0,1.35,5,3,0,0,38.0,308000,0.128,3,0,2학기,3,1,0,0,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202100110,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2021-09-24,,,,,5,2408000,4.38,0.62,1.3,5.69,0.77,0.8,0.56,0,9,B2021003552,18,1,18,3.5,197,4,1,1,1.35,5,3,1,2,9.1,427000,0.177,2,0,2학기,3,1,0,0,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202100111,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2021-09-24,2023-12-06,폐기,폐품,고장/파손,5,2408000,2.38,2.62,1.3,3.09,0.23,0.8,0.56,0,9,B2021003552,18,1,18,3.5,207,5,1,1,1.35,4,4,2,4,1.1,309000,0.128,2,0,2학기,3,1,0,0,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,2.38,Y,Valid,,0.0,,0,0,0,,0.0,,2026-02-10
M202100112,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2021-09-24,2025-08-18,폐기,폐품,노후화,5,2408000,4.15,0.85,1.3,5.4,0.69,0.8,0.56,0,9,B2021003552,18,1,18,3.5,132,4,0,0,1.314,0,0,0,0,49.8,0,0.0,0,0,2학기,3,1,0,0,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,4.15,Y,Test,,0.0,,0,0,0,,0.0,,2026-02-10
M202100113,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2021-09-24,2025-06-16,,,수리비용과다,5,2408000,4.38,0.62,1.3,5.69,0.77,0.8,0.56,0,9,B2021003552,18,1,18,3.5,207,6,1,1,1.35,2,2,0,0,32.7,489000,0.203,3,0,2학기,3,1,0,0,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202100114,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2021-09-24,,,,,5,2408000,4.38,0.62,1.3,5.69,0.77,0.8,0.56,0,9,B2021003552,18,1,18,3.5,135,6,0,1,1.35,6,4,1,4,0.4,398000,0.165,2,0,2학기,3,1,0,0,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202100115,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2021-09-24,2023-12-14,폐기,폐품,내구연한 경과(노후화),5,2408000,2.65,2.35,1.3,3.44,0.28,0.8,0.56,0,9,B2021003552,18,1,18,3.5,143,6,1,1,1.35,3,2,1,2,0.9,94000,0.039,1,0,2학기,3,1,0,0,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,2.65,Y,Valid,,0.0,,0,0,0,,0.0,,2026-02-10
M202100116,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2021-09-24,,,,,5,2408000,4.38,0.62,1.3,5.69,0.77,0.8,0.56,0,9,B2021003552,18,1,18,3.5,205,5,1,0,1.35,3,0,2,2,3.6,0,0.0,0,0,2학기,3,1,0,0,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202100117,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2021-09-24,2026-01-24,,,노후화,5,2408000,4.38,0.62,1.3,5.69,0.77,0.8,0.56,0,9,B2021003552,18,1,18,3.5,162,6,0,1,1.35,3,1,1,1,9.9,254000,0.105,3,0,2학기,3,1,0,0,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202100118,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2021-09-24,2025-10-01,,,고장/파손,5,2408000,4.38,0.62,1.3,5.69,0.77,0.8,0.56,0,9,B2021003552,18,1,18,3.5,214,6,1,0,1.35,2,1,0,0,37.8,41000,0.017,0,0,2학기,3,1,0,0,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202100119,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2021-09-24,2024-09-02,폐기,폐품,노후화,5,2408000,3.36,1.64,1.3,4.37,0.45,0.8,0.56,0,9,B2021003552,18,1,18,3.5,145,6,1,1,1.35,4,3,0,2,13.5,165000,0.069,1,0,2학기,3,1,0,0,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,3.36,Y,Test,,0.0,,0,0,0,,0.0,,2026-02-10
M202100120,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2021-09-24,2023-12-20,폐기,폐품,내구연한 경과(노후화),5,2408000,2.47,2.53,1.3,3.21,0.24,0.8,0.56,0,9,B2021003552,18,1,18,3.5,126,4,1,1,1.35,1,0,0,1,13.2,0,0.0,0,0,2학기,3,1,0,0,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,2.47,Y,Valid,,0.0,,0,0,0,,0.0,,2026-02-10
M202100121,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2021-09-24,2022-12-26,폐기,폐품,노후화,5,2408000,1.64,3.36,1.3,2.13,0.11,0.8,0.56,0,9,B2021003552,18,1,18,3.5,170,5,1,1,1.35,1,1,1,1,0.8,35000,0.015,1,0,2학기,3,1,0,0,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,1.64,Y,Valid,,0.0,,0,0,0,,0.0,,2026-02-10
M202100122,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2021-09-24,2024-12-05,,,고장/파손,5,2408000,4.38,0.62,1.3,5.69,0.77,0.8,0.56,0,9,B2021003552,18,1,18,3.5,166,4,0,1,1.35,5,1,0,3,14.7,54000,0.022,1,0,2학기,3,1,0,0,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202100123,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2021-09-24,2022-12-07,멸실,폐품,고장/파손,5,2408000,1.52,3.48,1.3,1.98,0.09,0.8,0.56,0,9,B2021003552,18,1,18,3.5,154,5,1,1,1.35,2,1,2,2,6.4,69000,0.029,1,0,2학기,3,1,0,0,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,1.52,Y,Valid,,0.0,,0,0,0,,0.0,,2026-02-10
M200700350,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2007-12-26,2025-07-23,,,노후화,5,2498000,18.14,-13.14,1.3,23.58,1.0,0.8,0.56,0,12,B2007003553,2,0,2,18.14,211,6,1,1,1.35,10,7,0,1,23.1,1131000,0.453,2,0,2학기,3,0,1,0,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M200700351,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2007-12-26,2025-06-13,,,성능저하,5,2498000,18.14,-13.14,1.3,23.58,1.0,0.8,0.56,0,12,B2007003553,2,0,2,18.14,185,5,1,1,1.35,12,8,0,0,27.1,967000,0.387,2,0,2학기,3,0,1,0,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M201300194,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2013-06-17,2016-02-14,,,수리비용과다,5,2556000,12.66,-7.66,1.3,16.46,1.0,0.8,0.56,0,6,B2013003554,2,0,2,8.72,210,6,1,0,1.35,1,0,0,0,128.0,0,0.0,0,0,1학기,1,0,0,0,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M201300195,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2013-06-17,2018-01-02,폐기,폐품,고장/파손,5,2556000,4.77,0.23,1.3,6.2,0.91,0.8,0.56,0,6,B2013003554,2,0,2,8.72,165,5,1,1,1.35,3,1,0,0,39.1,47000,0.018,1,0,1학기,1,0,0,0,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,4.77,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M201900256,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2019-04-14,2021-05-17,폐기,폐품,수리비용과다,5,2540000,2.33,2.67,1.3,3.03,0.22,0.8,0.56,0,4,B2019003555,2,0,2,4.57,132,5,0,1,1.35,0,0,0,0,28.0,0,0.0,0,0,1학기,1,0,0,0,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,2.33,Y,Valid,,0.0,,0,0,0,,0.0,,2026-02-10
M201900257,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2019-04-14,2025-08-23,폐기,폐품,내용연수경과,5,2540000,6.81,-1.81,1.3,8.85,1.0,0.8,0.56,0,4,B2019003555,2,0,2,4.57,197,5,1,1,1.35,12,6,2,3,3.0,847000,0.333,3,0,1학기,1,0,0,0,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,6.81,Y,Test,,0.0,,0,0,0,,0.0,,2026-02-10
M202500286,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2025-10-28,,,,,5,2605000,0.29,4.71,1.3,0.38,0.0,0.8,0.56,0,10,B2025003556,2,0,2,0.29,198,4,0,1,1.35,0,0,0,0,3.5,0,0.0,0,0,2학기,3,0,0,0,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202500287,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2025-10-28,,,,,5,2605000,0.29,4.71,1.3,0.38,0.0,0.8,0.56,0,10,B2025003556,2,0,2,0.29,142,4,1,1,1.35,0,0,0,0,3.5,0,0.0,0,0,2학기,3,0,0,0,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M200500351,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2005-07-04,2007-12-20,폐기,폐품,고장/파손,5,2250000,2.75,2.25,1.3,3.58,0.3,0.79,0.55,0,7,B2005003557,10,1,10,5.37,165,4,1,0,1.35,2,2,0,0,26.1,240000,0.107,2,0,여름,2,0,0,1,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,2.75,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M200500352,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2005-07-04,2011-02-04,폐기,폐품,노후화,5,2250000,6.29,-1.29,1.3,8.18,1.0,0.79,0.55,0,7,B2005003557,10,1,10,5.37,212,6,0,0,1.35,9,7,2,3,6.6,743000,0.33,2,0,여름,2,0,0,1,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,6.29,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M200500353,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2005-07-04,2008-12-11,폐기,폐품,고장/파손,5,2250000,3.5,1.5,1.3,4.55,0.49,0.79,0.55,0,7,B2005003557,10,1,10,5.37,217,5,1,0,1.35,1,0,1,1,3.4,0,0.0,0,0,여름,2,0,0,1,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M200500354,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2005-07-04,2006-12-20,폐기,폐품,성능저하,5,2250000,1.77,3.23,1.3,2.3,0.13,0.79,0.55,0,7,B2005003557,10,1,10,5.37,170,6,0,1,1.35,1,0,0,1,12.5,0,0.0,0,0,여름,2,0,0,1,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,1.77,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M200500355,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2005-07-04,2009-02-16,폐기,폐품,노후화,5,2250000,3.71,1.29,1.3,4.82,0.55,0.79,0.55,0,7,B2005003557,10,1,10,5.37,204,6,1,1,1.35,2,1,2,2,5.8,29000,0.013,1,0,여름,2,0,0,1,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M200500356,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2005-07-04,2008-12-20,폐기,폐품,성능저하,5,2250000,3.68,1.32,1.3,4.78,0.54,0.79,0.55,0,7,B2005003557,10,1,10,5.37,122,4,1,0,1.24,4,1,3,4,3.7,26000,0.012,1,0,여름,2,0,0,1,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,3.68,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M200500357,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2005-07-04,2008-08-25,폐기,폐품,노후화,5,2250000,3.48,1.52,1.3,4.52,0.48,0.79,0.55,0,7,B2005003557,10,1,10,5.37,162,4,1,0,1.35,4,2,1,3,3.2,327000,0.145,3,0,여름,2,0,0,1,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,3.48,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M200500358,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2005-07-04,2008-08-16,폐기,폐품,고장/파손,5,2250000,3.19,1.81,1.3,4.15,0.41,0.79,0.55,0,7,B2005003557,10,1,10,5.37,160,4,1,1,1.35,1,0,1,1,4.5,0,0.0,0,0,여름,2,0,0,1,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M200500359,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2005-07-04,2009-12-12,폐기,폐품,고장/파손,5,2250000,4.72,0.28,1.3,6.14,0.89,0.79,0.55,0,7,B2005003557,10,1,10,5.37,216,4,1,1,1.35,3,2,1,1,3.6,180000,0.08,3,0,여름,2,0,0,1,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,4.72,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M200500360,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2005-07-04,2026-01-05,,,고장/파손,5,2250000,20.62,-15.62,1.3,26.81,1.0,0.79,0.55,0,7,B2005003557,10,1,10,5.37,172,5,0,0,1.35,12,9,1,2,5.4,968000,0.43,3,1,여름,2,0,0,1,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M201100028,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2011-08-08,2025-01-14,,,수리비용과다,5,2229000,14.52,-9.52,1.3,18.88,1.0,0.79,0.55,0,8,B2011003558,10,1,10,9.1,148,4,1,0,1.35,11,9,0,0,34.4,1048000,0.47,3,1,여름,2,1,0,1,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M201100029,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2011-08-08,2015-12-14,폐기,폐품,노후화,5,2229000,4.75,0.25,1.3,6.18,0.9,0.79,0.55,0,8,B2011003558,10,1,10,9.1,156,6,1,1,1.35,3,2,1,1,1.7,104000,0.047,1,0,여름,2,1,0,1,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,4.75,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M201100030,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2011-08-08,2025-05-22,,,노후화,5,2229000,14.52,-9.52,1.3,18.88,1.0,0.79,0.55,0,8,B2011003558,10,1,10,9.1,151,6,0,0,1.35,12,7,0,1,12.7,501000,0.225,2,0,여름,2,1,0,1,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M201100031,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2011-08-08,2025-06-07,,,수리비용과다,5,2229000,14.52,-9.52,1.3,18.88,1.0,0.79,0.55,0,8,B2011003558,10,1,10,9.1,173,6,1,1,1.35,12,10,0,0,25.8,864000,0.388,3,0,여름,2,1,0,1,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M201100032,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2011-08-08,2013-12-25,폐기,폐품,내구연한 경과(노후화),5,2229000,2.62,2.38,1.3,3.41,0.27,0.79,0.55,0,8,B2011003558,10,1,10,9.1,154,6,1,1,1.35,1,1,1,1,7.2,33000,0.015,1,0,여름,2,1,0,1,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,2.62,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M201100033,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2011-08-08,2015-08-25,매각,폐품,고장/파손,5,2229000,4.44,0.56,1.3,5.77,0.79,0.79,0.55,0,8,B2011003558,10,1,10,9.1,211,6,1,1,1.35,3,2,2,2,6.4,117000,0.052,1,0,여름,2,1,0,1,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,4.44,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M201100034,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2011-08-08,2026-01-12,,,수리비용과다,5,2229000,14.52,-9.52,1.3,18.88,1.0,0.79,0.55,0,8,B2011003558,10,1,10,9.1,160,4,1,1,1.35,11,10,0,3,13.0,1421000,0.638,3,1,여름,2,1,0,1,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M201100035,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2011-08-08,2015-02-10,폐기,폐품,수리비용과다,5,2229000,4.15,0.85,1.3,5.4,0.69,0.79,0.55,0,8,B2011003558,10,1,10,9.1,176,5,1,1,1.35,3,3,1,2,3.2,298000,0.134,2,0,여름,2,1,0,1,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,4.15,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M201100036,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2011-08-08,2025-03-06,,,노후화,5,2229000,14.52,-9.52,1.3,18.88,1.0,0.79,0.55,0,8,B2011003558,10,1,10,9.1,192,5,1,1,1.35,12,6,0,0,48.6,924000,0.415,2,0,여름,2,1,0,1,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M201100037,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2011-08-08,2013-12-15,폐기,폐품,고장/파손,5,2229000,2.39,2.61,1.3,3.11,0.23,0.79,0.55,0,8,B2011003558,10,1,10,9.1,134,6,0,1,1.35,5,3,2,5,5.8,106000,0.048,1,0,여름,2,1,0,1,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M201800346,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2018-05-19,2025-06-02,,,고장/파손,5,2352000,7.74,-2.74,1.3,10.06,1.0,0.8,0.56,0,5,B2018003559,10,1,10,4.28,158,6,1,0,1.35,7,4,0,1,21.0,289000,0.123,2,0,1학기,1,0,0,0,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M201800347,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2018-05-19,2019-08-24,폐기,폐품,수리비용과다,5,2352000,1.81,3.19,1.3,2.35,0.13,0.8,0.56,0,5,B2018003559,10,1,10,4.28,155,6,1,0,1.35,1,0,0,1,12.8,0,0.0,0,0,1학기,1,0,0,0,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,1.81,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M201800348,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2018-05-19,2020-12-09,폐기,폐품,고장/파손,5,2352000,2.78,2.22,1.3,3.61,0.31,0.8,0.56,0,5,B2018003559,10,1,10,4.28,164,6,1,1,1.35,2,1,0,1,13.8,48000,0.02,1,0,1학기,1,0,0,0,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,2.78,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M201800349,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2018-05-19,2025-02-15,,,노후화,5,2352000,7.74,-2.74,1.3,10.06,1.0,0.8,0.56,0,5,B2018003559,10,1,10,4.28,185,6,1,0,1.35,3,3,0,1,17.7,265000,0.113,2,0,1학기,1,0,0,0,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M201800350,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2018-05-19,2021-08-08,폐기,폐품,수리비용과다,5,2352000,3.66,1.34,1.3,4.76,0.54,0.8,0.56,0,5,B2018003559,10,1,10,4.28,191,6,1,1,1.35,6,4,0,2,18.9,491000,0.209,2,0,1학기,1,0,0,0,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,3.66,Y,Valid,,0.0,,0,0,0,,0.0,,2026-02-10
M201800351,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2018-05-19,2023-02-12,폐기,폐품,고장/파손,5,2352000,5.35,-0.35,1.3,6.96,1.0,0.8,0.56,0,5,B2018003559,10,1,10,4.28,166,4,0,1,1.35,3,1,0,0,24.2,62000,0.026,0,0,1학기,1,0,0,0,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,5.35,Y,Valid,,0.0,,0,0,0,,0.0,,2026-02-10
M201800352,데스크톱컴퓨터,데스크톱컴퓨터,C182,공과대학RC행정팀(서울),서울,2018-05-19,2021-02-17,폐기,폐품,노후화,5,2352000,3.45,1.55,1.3,4.49,0.48,0.8,0.56,0,5,B2018003559,10,1,10,4.28,126,4,1,1,1.348,3,1,1,1,8.7,30000,0.013,1,0,1학기,1,0,0,0,HIGH,2,1.13,1.04,4.352190057855928,4.352190057855928,5.562701066160362,6.683444390243902,3.45,Y,Valid,,0.0,,0,0,0,,0.0,,2026-02-10
