물품고유번호,Start_Date,End_Date,Is_Current,운용상태,사유,관리자
M201910293,2019-10-11,2019-10-29,False,취득,신규 취득,박대리
M201910293,2019-10-30,2024-07-23,False,운용,신규운용 승인 및 사용 시작,박대리
M201910293,2024-07-24,2024-10-03,False,불용,고장/파손,황팀장
M201910293,2024-10-04,2099-12-31,True,처분,폐기 완료,황팀장
M201910294,2019-10-11,2019-10-22,False,취득,신규 취득,박대리
M201910294,2019-10-23,2023-12-09,False,운용,신규운용 승인 및 사용 시작,박대리
M201910294,2023-12-10,2024-02-02,False,불용,고장/파손,황팀장
M201910294,2024-02-03,2099-12-31,True,처분,폐기 완료,황팀장
M201910396,2019-09-14,2019-09-28,False,취득,신규 취득,박대리
M201910396,2019-09-29,2023-10-28,False,운용,신규운용 승인 및 사용 시작,박대리
M201910396,2023-10-29,2023-12-26,False,불용,노후화(성능저하),황팀장
M201910396,2023-12-27,2099-12-31,True,처분,폐기 완료,황팀장
M201910397,2019-09-14,2019-10-08,False,취득,신규 취득,박대리
M201910397,2019-10-09,2024-01-26,False,운용,신규운용 승인 및 사용 시작,박대리
M201910397,2024-01-27,2024-04-01,False,불용,고장/파손,황팀장
M201910397,2024-04-02,2099-12-31,True,처분,폐기 완료,황팀장
M201910398,2019-09-14,2019-09-22,False,취득,신규 취득,박대리
M201910398,2019-09-23,2025-05-15,False,운용,신규운용 승인 및 사용 시작,박대리
M201910398,2025-05-16,2025-06-27,False,불용,수리비용과다,황팀장
M201910398,2025-06-28,2099-12-31,True,처분,폐기 완료,황팀장
M201910399,2019-09-14,2019-10-04,False,취득,신규 취득,박대리
M201910399,2019-10-05,2022-02-09,False,운용,신규운용 승인 및 사용 시작,박대리
M201910399,2022-02-10,2022-03-20,False,불용,수리비용과다,황팀장
M201910399,2022-03-21,2099-12-31,True,처분,폐기 완료,황팀장
M201910400,2019-09-14,2019-10-01,False,취득,신규 취득,박대리
M201910400,2019-10-02,2025-11-01,False,운용,신규운용 승인 및 사용 시작,박대리
M201910400,2025-11-02,2026-01-12,False,불용,노후화(성능저하),황팀장
M201910400,2026-01-13,2099-12-31,True,처분,폐기 완료,황팀장
M201910401,2019-09-14,2019-09-30,False,취득,신규 취득,박대리
M201910401,2019-10-01,2025-06-17,False,운용,신규운용 승인 및 사용 시작,박대리
M201910401,2025-06-18,2025-08-18,False,불용,노후화(성능저하),황팀장
M201910401,2025-08-19,2099-12-31,True,처분,폐기 완료,황팀장
M201910402,2019-09-14,2019-09-26,False,취득,신규 취득,박대리
M201910402,2019-09-27,2025-06-25,False,운용,신규운용 승인 및 사용 시작,박대리
M201910402,2025-06-26,2025-09-18,False,불용,고장/파손,황팀장
M201910402,2025-09-19,2099-12-31,True,처분,매각 완료,황팀장
M201910403,2019-09-14,2019-10-04,False,취득,신규 취득,박대리
M201910403,2019-10-05,2023-08-07,False,운용,신규운용 승인 및 사용 시작,박대리
M201910403,2023-08-08,2023-10-16,False,불용,고장/파손,황팀장
M201910403,2023-10-17,2099-12-31,True,처분,매각 완료,황팀장
M201910404,2019-09-14,2019-09-21,False,취득,신규 취득,박대리
M201910404,2019-09-22,2024-01-11,False,운용,신규운용 승인 및 사용 시작,박대리
M201910404,2024-01-12,2099-12-31,True,불용,고장/파손,황팀장
M201910405,2019-09-14,2019-10-01,False,취득,신규 취득,박대리
M201910405,2019-10-02,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201910406,2019-09-14,2019-10-09,False,취득,신규 취득,박대리
M201910406,2019-10-10,2022-10-26,False,운용,신규운용 승인 및 사용 시작,박대리
M201910406,2022-10-27,2022-12-19,False,불용,수리비용과다,황팀장
M201910406,2022-12-20,2099-12-31,True,처분,폐기 완료,황팀장
M201910407,2019-09-14,2019-09-23,False,취득,신규 취득,박대리
M201910407,2019-09-24,2024-09-02,False,운용,신규운용 승인 및 사용 시작,박대리
M201910407,2024-09-03,2024-11-16,False,불용,수리비용과다,황팀장
M201910407,2024-11-17,2099-12-31,True,처분,도난 완료,황팀장
M201910448,2019-05-09,2019-05-26,False,취득,신규 취득,박대리
M201910448,2019-05-27,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201910509,2019-10-07,2019-10-19,False,취득,신규 취득,박대리
M201910509,2019-10-20,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201910544,2019-07-23,2019-08-02,False,취득,신규 취득,박대리
M201910544,2019-08-03,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201910545,2019-07-23,2019-08-06,False,취득,신규 취득,박대리
M201910545,2019-08-07,2025-11-28,False,운용,신규운용 승인 및 사용 시작,박대리
M201910545,2025-11-29,2026-02-09,False,불용,고장/파손,황팀장
M201910545,2026-02-10,2099-12-31,True,처분,폐기 완료,황팀장
M201910546,2019-07-23,2019-08-07,False,취득,신규 취득,박대리
M201910546,2019-08-08,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201910547,2019-07-23,2019-08-02,False,취득,신규 취득,박대리
M201910547,2019-08-03,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201910548,2019-07-23,2019-08-12,False,취득,신규 취득,박대리
M201910548,2019-08-13,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201910549,2019-07-23,2019-08-04,False,취득,신규 취득,박대리
M201910549,2019-08-05,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201910550,2019-07-23,2019-07-28,False,취득,신규 취득,박대리
M201910550,2019-07-29,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201910551,2019-07-23,2019-08-08,False,취득,신규 취득,박대리
M201910551,2019-08-09,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201910552,2019-07-23,2019-08-15,False,취득,신규 취득,박대리
M201910552,2019-08-16,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201910553,2019-07-23,2019-08-08,False,취득,신규 취득,박대리
M201910553,2019-08-09,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201910554,2019-07-23,2019-08-16,False,취득,신규 취득,박대리
M201910554,2019-08-17,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201910555,2019-07-23,2019-08-03,False,취득,신규 취득,박대리
M201910555,2019-08-04,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201910556,2019-07-23,2019-08-02,False,취득,신규 취득,박대리
M201910556,2019-08-03,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201910557,2019-07-23,2019-08-03,False,취득,신규 취득,박대리
M201910557,2019-08-04,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201910558,2019-07-23,2019-08-11,False,취득,신규 취득,박대리
M201910558,2019-08-12,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201910559,2019-07-23,2019-08-14,False,취득,신규 취득,박대리
M201910559,2019-08-15,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201910560,2019-07-23,2019-08-10,False,취득,신규 취득,박대리
M201910560,2019-08-11,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201910561,2019-07-23,2019-07-31,False,취득,신규 취득,박대리
M201910561,2019-08-01,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201910563,2019-06-17,2019-07-06,False,취득,신규 취득,박대리
M201910563,2019-07-07,2020-05-25,False,운용,신규운용 승인 및 사용 시작,박대리
M201910563,2020-05-26,2020-06-28,False,반납,사업종료,박대리
M201910563,2020-06-29,2020-09-17,False,불용,구형화,황팀장
M201910563,2020-09-18,2099-12-31,True,처분,매각 완료,황팀장
M201910576,2019-04-27,2019-05-16,False,취득,신규 취득,박대리
M201910576,2019-05-17,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201910577,2019-04-27,2019-05-04,False,취득,신규 취득,박대리
M201910577,2019-05-05,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201910686,2019-03-29,2019-04-16,False,취득,신규 취득,박대리
M201910686,2019-04-17,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201910840,2019-05-05,2019-05-21,False,취득,신규 취득,박대리
M201910840,2019-05-22,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201910869,2019-08-25,2019-09-06,False,취득,신규 취득,박대리
M201910869,2019-09-07,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201910874,2019-08-06,2019-08-16,False,취득,신규 취득,박대리
M201910874,2019-08-17,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201910879,2019-05-28,2019-06-22,False,취득,신규 취득,박대리
M201910879,2019-06-23,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201910880,2019-05-28,2019-06-06,False,취득,신규 취득,박대리
M201910880,2019-06-07,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201911040,2019-09-28,2019-10-12,False,취득,신규 취득,박대리
M201911040,2019-10-13,2022-08-31,False,운용,신규운용 승인 및 사용 시작,박대리
M201911040,2022-09-01,2099-12-31,True,불용,고장/파손,황팀장
M201911041,2019-09-28,2019-10-14,False,취득,신규 취득,박대리
M201911041,2019-10-15,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201911135,2019-12-05,2019-12-20,False,취득,신규 취득,박대리
M201911135,2019-12-21,2025-06-25,False,운용,신규운용 승인 및 사용 시작,박대리
M201911135,2025-06-26,2025-08-18,False,불용,수리비용과다,황팀장
M201911135,2025-08-19,2099-12-31,True,처분,도난 완료,황팀장
M201911136,2019-12-05,2019-12-17,False,취득,신규 취득,박대리
M201911136,2019-12-18,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201911137,2019-12-05,2019-12-11,False,취득,신규 취득,박대리
M201911137,2019-12-12,2024-03-29,False,운용,신규운용 승인 및 사용 시작,박대리
M201911137,2024-03-30,2024-07-01,False,불용,고장/파손,황팀장
M201911137,2024-07-02,2099-12-31,True,처분,폐기 완료,황팀장
M201911224,2019-05-08,2019-05-29,False,취득,신규 취득,박대리
M201911224,2019-05-30,2023-12-08,False,운용,신규운용 승인 및 사용 시작,박대리
M201911224,2023-12-09,2024-03-12,False,불용,고장/파손,황팀장
M201911224,2024-03-13,2099-12-31,True,처분,도난 완료,황팀장
M201911225,2019-05-08,2019-05-19,False,취득,신규 취득,박대리
M201911225,2019-05-20,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201911226,2019-05-08,2019-05-22,False,취득,신규 취득,박대리
M201911226,2019-05-23,2025-04-09,False,운용,신규운용 승인 및 사용 시작,박대리
M201911226,2025-04-10,2025-06-18,False,불용,노후화(성능저하),황팀장
M201911226,2025-06-19,2099-12-31,True,처분,폐기 완료,황팀장
M201911227,2019-05-08,2019-05-23,False,취득,신규 취득,박대리
M201911227,2019-05-24,2022-11-03,False,운용,신규운용 승인 및 사용 시작,박대리
M201911227,2022-11-04,2022-12-24,False,불용,노후화(성능저하),황팀장
M201911227,2022-12-25,2099-12-31,True,처분,폐기 완료,황팀장
M201911228,2019-05-08,2019-05-22,False,취득,신규 취득,박대리
M201911228,2019-05-23,2024-08-17,False,운용,신규운용 승인 및 사용 시작,박대리
M201911228,2024-08-18,2024-10-07,False,불용,고장/파손,황팀장
M201911228,2024-10-08,2099-12-31,True,처분,폐기 완료,황팀장
M201911229,2019-05-08,2019-05-26,False,취득,신규 취득,박대리
M201911229,2019-05-27,2022-04-19,False,운용,신규운용 승인 및 사용 시작,박대리
M201911229,2022-04-20,2022-07-03,False,불용,노후화(성능저하),황팀장
M201911229,2022-07-04,2099-12-31,True,처분,폐기 완료,황팀장
M201911230,2019-05-08,2019-05-19,False,취득,신규 취득,박대리
M201911230,2019-05-20,2025-03-20,False,운용,신규운용 승인 및 사용 시작,박대리
M201911230,2025-03-21,2025-05-31,False,불용,노후화(성능저하),황팀장
M201911230,2025-06-01,2099-12-31,True,처분,폐기 완료,황팀장
M201911231,2019-05-08,2019-05-23,False,취득,신규 취득,박대리
M201911231,2019-05-24,2024-06-02,False,운용,신규운용 승인 및 사용 시작,박대리
M201911231,2024-06-03,2024-07-21,False,불용,수리비용과다,황팀장
M201911231,2024-07-22,2099-12-31,True,처분,폐기 완료,황팀장
M201911232,2019-05-08,2019-05-24,False,취득,신규 취득,박대리
M201911232,2019-05-25,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201911233,2019-05-08,2019-05-17,False,취득,신규 취득,박대리
M201911233,2019-05-18,2022-03-02,False,운용,신규운용 승인 및 사용 시작,박대리
M201911233,2022-03-03,2099-12-31,True,불용,수리비용과다,황팀장
M201911234,2019-05-08,2019-05-22,False,취득,신규 취득,박대리
M201911234,2019-05-23,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201911235,2019-05-08,2019-05-22,False,취득,신규 취득,박대리
M201911235,2019-05-23,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201911236,2019-05-08,2019-05-23,False,취득,신규 취득,박대리
M201911236,2019-05-24,2024-11-06,False,운용,신규운용 승인 및 사용 시작,박대리
M201911236,2024-11-07,2025-01-11,False,불용,고장/파손,황팀장
M201911236,2025-01-12,2099-12-31,True,처분,폐기 완료,황팀장
M201911237,2019-05-08,2019-05-28,False,취득,신규 취득,박대리
M201911237,2019-05-29,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201911238,2019-05-08,2019-05-20,False,취득,신규 취득,박대리
M201911238,2019-05-21,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201911239,2019-05-08,2019-05-24,False,취득,신규 취득,박대리
M201911239,2019-05-25,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201911240,2019-05-08,2019-06-02,False,취득,신규 취득,박대리
M201911240,2019-06-03,2024-05-06,False,운용,신규운용 승인 및 사용 시작,박대리
M201911240,2024-05-07,2024-07-02,False,불용,노후화(성능저하),황팀장
M201911240,2024-07-03,2099-12-31,True,처분,폐기 완료,황팀장
M201911241,2019-05-08,2019-05-14,False,취득,신규 취득,박대리
M201911241,2019-05-15,2022-03-05,False,운용,신규운용 승인 및 사용 시작,박대리
M201911241,2022-03-06,2022-04-15,False,불용,고장/파손,황팀장
M201911241,2022-04-16,2099-12-31,True,처분,폐기 완료,황팀장
M201911242,2019-05-08,2019-05-17,False,취득,신규 취득,박대리
M201911242,2019-05-18,2023-09-27,False,운용,신규운용 승인 및 사용 시작,박대리
M201911242,2023-09-28,2023-12-09,False,불용,노후화(성능저하),황팀장
M201911242,2023-12-10,2099-12-31,True,처분,폐기 완료,황팀장
M201911434,2019-10-12,2019-11-05,False,취득,신규 취득,박대리
M201911434,2019-11-06,2020-09-05,False,운용,신규운용 승인 및 사용 시작,박대리
M201911434,2020-09-06,2099-12-31,True,반납,잉여물품,박대리
M201911435,2019-10-12,2019-10-24,False,취득,신규 취득,박대리
M201911435,2019-10-25,2024-11-06,False,운용,신규운용 승인 및 사용 시작,박대리
M201911435,2024-11-07,2025-01-06,False,불용,고장/파손,황팀장
M201911435,2025-01-07,2099-12-31,True,처분,매각 완료,황팀장
M201911436,2019-10-12,2019-10-30,False,취득,신규 취득,박대리
M201911436,2019-10-31,2025-05-06,False,운용,신규운용 승인 및 사용 시작,박대리
M201911436,2025-05-07,2025-08-13,False,불용,수리비용과다,황팀장
M201911436,2025-08-14,2099-12-31,True,처분,폐기 완료,황팀장
M201911508,2019-11-22,2019-11-30,False,취득,신규 취득,박대리
M201911508,2019-12-01,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201911509,2019-11-22,2019-12-15,False,취득,신규 취득,박대리
M201911509,2019-12-16,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
