점검수리일자,물품고유번호,G2B_목록번호,G2B_목록명,운용부서,점검수리구분,처리결과,수리비용,장애심각도,비고
2015-02-01,M200900728,4410150325652906,다기능복사기,자연과학대학RC행정팀(서울),정기점검,정상,0,0,다기능복사기 정기점검
2023-01-02,M201700397,4410150325652906,다기능복사기,자연과학대학RC행정팀(서울),정기점검,정상,0,0,다기능복사기 정기점검
2023-11-18,M201700397,4410150325652906,다기능복사기,자연과학대학RC행정팀(서울),장애점검,경미수리,7000,1,다기능복사기 장애점검
2006-04-28,M200500661,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,정상,0,0,공기청정기 정기점검
2010-03-07,M200500661,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,경미수리,16000,1,공기청정기 정기점검
2011-01-04,M200500661,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),부품교체,주요수리,61000,3,공기청정기 부품교체
2012-04-30,M200500661,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),장애점검,경미수리,9000,1,공기청정기 장애점검
2013-12-21,M200500661,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,정상,0,0,공기청정기 정기점검
2014-02-14,M200500661,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),장애점검,경미수리,12000,1,공기청정기 장애점검
2014-04-16,M200500661,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,경미수리,22000,1,공기청정기 정기점검
2016-05-19,M201500493,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),장애점검,경미수리,18000,1,공기청정기 장애점검
2017-02-09,M201500493,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),수리,주요수리,48000,2,공기청정기 수리
2018-04-03,M201500493,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,정상,0,0,공기청정기 정기점검
2018-09-13,M201500493,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,정상,0,0,공기청정기 정기점검
2019-10-25,M201500493,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,경미수리,8000,1,공기청정기 정기점검
2020-01-08,M201500493,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),장애점검,경미수리,15000,1,공기청정기 장애점검
2020-01-17,M201500493,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),수리,주요수리,88000,2,공기청정기 수리
2020-03-09,M201500493,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,정상,0,0,공기청정기 정기점검
2022-12-10,M201500493,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),장애점검,경미수리,19000,1,공기청정기 장애점검
2024-02-26,M201500493,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),장애점검,경미수리,12000,1,공기청정기 장애점검
2024-05-26,M201500493,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,정상,0,0,공기청정기 정기점검
2025-12-31,M202500478,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,정상,0,0,공기청정기 정기점검
2026-02-09,M202500478,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,정상,0,0,공기청정기 정기점검
2006-03-19,M200500662,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,정상,0,0,공기청정기 정기점검
2006-08-22,M200500662,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),장애점검,경미수리,9000,1,공기청정기 장애점검
2007-02-21,M200500662,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,경미수리,22000,1,공기청정기 정기점검
2011-09-05,M200500662,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),장애점검,경미수리,19000,0,공기청정기 장애점검
2013-02-20,M200500662,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),장애점검,경미수리,21000,0,공기청정기 장애점검
2018-07-17,M200500662,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,정상,0,0,공기청정기 정기점검
2020-06-11,M200500662,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),부품교체,교체권고,102000,3,공기청정기 부품교체
2023-03-04,M200500662,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,정상,0,0,공기청정기 정기점검
2024-09-24,M200500662,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),부품교체,주요수리,86000,3,공기청정기 부품교체
2024-12-14,M200500662,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),장애점검,경미수리,8000,1,공기청정기 장애점검
2015-12-17,M201500490,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,정상,0,0,공기청정기 정기점검
2016-04-19,M201500490,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,정상,0,0,공기청정기 정기점검
2017-03-12,M201500490,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),수리,주요수리,84000,2,공기청정기 수리
2018-11-17,M201500490,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),장애점검,경미수리,22000,0,공기청정기 장애점검
2021-07-03,M201500490,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,경미수리,19000,1,공기청정기 정기점검
2025-04-13,M201500490,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,정상,0,0,공기청정기 정기점검
2010-02-07,M200800628,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,정상,0,0,공기청정기 정기점검
2019-11-09,M201800524,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,경미수리,18000,1,공기청정기 정기점검
2020-01-18,M201800524,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,정상,0,0,공기청정기 정기점검
2020-08-13,M201800524,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,정상,0,0,공기청정기 정기점검
2020-09-13,M201800524,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,정상,0,0,공기청정기 정기점검
2020-12-18,M201800524,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),수리,주요수리,56000,2,공기청정기 수리
2023-06-21,M201800524,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,정상,0,0,공기청정기 정기점검
2024-10-06,M201800524,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),수리,주요수리,50000,2,공기청정기 수리
2009-09-17,M200600521,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,정상,0,0,공기청정기 정기점검
2011-08-21,M200600521,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,경미수리,13000,1,공기청정기 정기점검
2012-02-03,M200600521,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,정상,0,0,공기청정기 정기점검
2013-06-24,M200600521,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),장애점검,경미수리,17000,1,공기청정기 장애점검
2015-11-07,M200600521,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,정상,0,0,공기청정기 정기점검
2017-11-19,M200600521,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),수리,주요수리,55000,2,공기청정기 수리
2019-07-11,M200600521,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),부품교체,교체권고,137000,3,공기청정기 부품교체
2020-04-21,M200600521,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),장애점검,경미수리,12000,1,공기청정기 장애점검
2022-08-05,M200600521,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),부품교체,교체권고,80000,3,공기청정기 부품교체
2022-08-16,M200600521,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),수리,주요수리,45000,2,공기청정기 수리
2023-08-28,M200600521,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),장애점검,경미수리,12000,1,공기청정기 장애점검
2025-03-01,M200600521,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),수리,주요수리,78000,2,공기청정기 수리
2019-04-28,M201500491,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,정상,0,0,공기청정기 정기점검
2006-06-24,M200500660,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),장애점검,경미수리,12000,0,공기청정기 장애점검
2006-06-30,M200500660,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,정상,0,0,공기청정기 정기점검
2006-10-28,M200500660,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),장애점검,경미수리,13000,1,공기청정기 장애점검
2011-03-30,M200500660,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,정상,0,0,공기청정기 정기점검
2012-02-05,M200500660,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),수리,주요수리,90000,2,공기청정기 수리
2012-09-16,M200500660,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,경미수리,17000,1,공기청정기 정기점검
2014-04-03,M200500660,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),수리,주요수리,74000,2,공기청정기 수리
2024-02-06,M200500660,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),수리,주요수리,89000,2,공기청정기 수리
2024-03-31,M200500660,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),장애점검,경미수리,18000,1,공기청정기 장애점검
2017-11-15,M201500492,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,정상,0,0,공기청정기 정기점검
2018-11-23,M201500492,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),부품교체,주요수리,85000,3,공기청정기 부품교체
2020-08-27,M201500492,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,정상,0,0,공기청정기 정기점검
2021-03-07,M201500492,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),장애점검,경미수리,18000,0,공기청정기 장애점검
2022-01-08,M201500492,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),수리,주요수리,85000,2,공기청정기 수리
2022-12-28,M201500492,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),장애점검,경미수리,21000,1,공기청정기 장애점검
2023-01-03,M201500492,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,정상,0,0,공기청정기 정기점검
2023-04-14,M201500492,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),수리,주요수리,85000,2,공기청정기 수리
2024-04-02,M201500492,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),장애점검,경미수리,8000,1,공기청정기 장애점검
2010-04-30,M200700532,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,경미수리,19000,1,공기청정기 정기점검
2010-08-24,M200700532,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,경미수리,23000,1,공기청정기 정기점검
2010-09-23,M200700532,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),장애점검,경미수리,12000,1,공기청정기 장애점검
2011-07-14,M200700532,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),장애점검,경미수리,12000,1,공기청정기 장애점검
2013-03-27,M200700532,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,정상,0,0,공기청정기 정기점검
2013-05-02,M200700532,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),수리,주요수리,46000,2,공기청정기 수리
2017-05-13,M201600562,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,정상,0,0,공기청정기 정기점검
2019-07-22,M201600562,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),장애점검,경미수리,21000,1,공기청정기 장애점검
2020-01-12,M201600562,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,정상,0,0,공기청정기 정기점검
2024-09-04,M201600562,4016160225676461,공기청정기,자연과학대학RC행정팀(서울),정기점검,정상,0,0,공기청정기 정기점검
2007-06-26,M200500799,5612200222443915,실험실용보관장또는보조용품,자연과학대학RC행정팀(서울),정기점검,경미수리,2000,1,실험실용보관장또는보조용품 정기점검
